Date	Time	RF_mm	AirT_6m	RH_6m	Pa_kPa	WS_6m	S_in
2010-07-09	2:00:00	0	15.49	81.41	91.85	0.49	0.00
2010-07-09	3:00:00	0	14.01	84.89	91.85	0.40	0.00
2010-07-09	4:00:00	0	12.27	90.27	91.85	0.19	0.00
2010-07-09	5:00:00	0	10.93	93.95	91.84	0.29	0.00
2010-07-09	6:00:00	0	9.82	98.10	91.89	0.07	0.00
2010-07-09	7:00:00	0	9.95	100.20	91.87	0.19	0.04
2010-07-09	8:00:00	0	14.23	94.92	91.92	1.58	0.18
2010-07-09	9:00:00	0	16.48	85.71	91.97	1.34	0.37
2010-07-09	10:00:00	0	19.10	76.24	92.03	1.21	0.56
2010-07-09	11:00:00	0	21.61	65.18	92.06	1.69	0.72
2010-07-09	12:00:00	0	23.91	52.33	92.04	1.57	0.84
2010-07-09	13:00:00	0	25.78	39.58	92.07	2.11	0.93
2010-07-09	14:00:00	0	27.17	34.61	92.07	2.34	0.94
2010-07-09	15:00:00	0	27.75	32.00	92.05	2.58	0.89
2010-07-09	16:00:00	0	28.70	27.70	92.05	2.69	0.86
2010-07-09	17:00:00	0	29.05	25.02	91.96	2.98	0.74
2010-07-09	18:00:00	0	28.85	22.72	91.94	3.17	0.59
2010-07-09	19:00:00	0	28.75	17.41	91.95	3.16	0.42
2010-07-09	20:00:00	0	28.19	15.82	91.90	2.86	0.22
2010-07-09	21:00:00	0	25.74	21.55	91.93	1.42	0.02
2010-07-09	22:00:00	0	23.29	31.95	91.97	2.82	0.00
2010-07-09	23:00:00	0	21.48	38.60	92.00	1.77	0.00
2010-07-10	0:00:00	0	19.18	48.38	92.01	0.45	0.00
2010-07-10	1:00:00	0	16.21	58.83	92.07	0.61	0.00
2010-07-10	2:00:00	0	13.06	69.53	92.11	0.58	0.00
2010-07-10	3:00:00	0	11.35	75.93	92.12	0.33	0.00
2010-07-10	4:00:00	0	10.20	78.95	92.14	0.27	0.00
2010-07-10	5:00:00	0	8.99	85.61	92.09	0.06	0.00
2010-07-10	6:00:00	0	7.45	91.14	92.08	0.17	0.00
2010-07-10	7:00:00	0	7.18	92.11	92.07	0.12	0.04
2010-07-10	8:00:00	0	11.99	76.85	92.06	0.21	0.18
2010-07-10	9:00:00	0	17.79	58.01	92.08	0.50	0.37
2010-07-10	10:00:00	0	21.52	43.01	92.09	0.74	0.56
2010-07-10	11:00:00	0	24.45	30.72	92.06	1.08	0.72
2010-07-10	12:00:00	0	25.32	30.00	92.12	2.60	0.85
2010-07-10	13:00:00	0	26.06	28.36	92.07	3.03	0.95
2010-07-10	14:00:00	0	27.79	23.60	92.06	2.87	0.98
2010-07-10	15:00:00	0	28.44	18.55	92.00	3.59	0.96
2010-07-10	16:00:00	0	29.11	13.91	92.02	3.33	0.88
2010-07-10	17:00:00	0	29.52	11.99	91.96	4.02	0.76
2010-07-10	18:00:00	0	29.26	14.18	91.91	3.79	0.60
2010-07-10	19:00:00	0	28.70	16.87	91.90	4.23	0.38
2010-07-10	20:00:00	0	27.56	19.58	91.86	4.24	0.18
2010-07-10	21:00:00	0	25.14	26.78	91.88	4.12	0.03
2010-07-10	22:00:00	0	22.17	32.92	91.92	1.79	0.00
2010-07-10	23:00:00	0	19.34	47.26	91.90	0.94	0.00
2010-07-11	0:00:00	0	16.86	56.63	91.99	0.65	0.00
2010-07-11	1:00:00	0	14.48	64.46	92.02	0.47	0.00
2010-07-11	2:00:00	0	12.59	71.01	92.02	0.37	0.00
2010-07-11	3:00:00	0	11.04	77.93	92.00	0.56	0.00
2010-07-11	4:00:00	0	9.09	87.14	91.98	0.17	0.00
2010-07-11	5:00:00	0	7.32	96.20	91.95	0.23	0.00
2010-07-11	6:00:00	0	7.35	103.27	91.93	0.29	0.00
2010-07-11	7:00:00	0	8.85	109.41	91.93	1.45	0.03
2010-07-11	8:00:00	0	10.58	97.54	91.96	1.74	0.19
2010-07-11	9:00:00	0	12.63	83.20	91.98	1.67	0.40
2010-07-11	10:00:00	0	15.19	65.95	91.92	2.03	0.59
2010-07-11	11:00:00	0	17.44	47.77	91.92	2.84	0.75
2010-07-11	12:00:00	0	19.66	32.46	91.94	2.98	0.88
2010-07-11	13:00:00	0	21.65	25.72	91.89	3.38	0.97
2010-07-11	14:00:00	0	22.86	18.67	91.90	4.09	0.99
2010-07-11	15:00:00	0	24.05	16.72	91.85	4.11	0.97
2010-07-11	16:00:00	0	24.82	16.26	91.82	3.86	0.88
2010-07-11	17:00:00	0	24.77	14.67	91.80	4.17	0.77
2010-07-11	18:00:00	0	24.45	15.88	91.73	4.58	0.61
2010-07-11	19:00:00	0	24.09	18.62	91.64	4.59	0.42
2010-07-11	20:00:00	0	23.11	23.62	91.64	4.50	0.21
2010-07-11	21:00:00	0	21.35	26.88	91.66	3.49	0.03
2010-07-11	22:00:00	0	18.93	40.29	91.69	2.26	0.00
2010-07-11	23:00:00	0	17.17	63.39	91.74	2.66	0.00
2010-07-12	0:00:00	0	15.19	73.22	91.82	1.31	0.00
2010-07-12	1:00:00	0	13.28	80.64	91.82	0.48	0.00
2010-07-12	2:00:00	0	11.42	86.12	91.85	0.31	0.00
2010-07-12	3:00:00	0	9.78	92.57	91.81	0.27	0.00
2010-07-12	4:00:00	0	9.02	97.95	91.81	0.38	0.00
2010-07-12	5:00:00	0	8.30	101.38	91.75	0.24	0.00
2010-07-12	6:00:00	0	7.53	104.70	91.77	0.15	0.00
2010-07-12	7:00:00	0	6.95	107.78	91.81	0.11	0.04
2010-07-12	8:00:00	0	10.58	98.87	91.78	0.77	0.19
2010-07-12	9:00:00	0	13.72	79.82	91.79	2.87	0.39
2010-07-12	10:00:00	0	15.04	73.73	91.77	3.03	0.55
2010-07-12	11:00:00	0	16.44	68.92	91.85	2.19	0.75
2010-07-12	12:00:00	0	18.50	60.62	91.85	2.19	0.87
2010-07-12	13:00:00	0	20.15	53.20	91.84	2.67	0.96
2010-07-12	14:00:00	0	21.35	45.88	91.85	3.38	1.00
2010-07-12	15:00:00	0	22.29	41.22	91.79	3.56	0.97
2010-07-12	16:00:00	0	23.56	35.33	91.75	3.40	0.88
2010-07-12	17:00:00	0	24.18	32.61	91.73	3.82	0.76
2010-07-12	18:00:00	0	24.27	29.95	91.70	3.83	0.60
2010-07-12	19:00:00	0	23.96	24.65	91.67	3.91	0.43
2010-07-12	20:00:00	0	23.21	27.24	91.63	4.28	0.22
2010-07-12	21:00:00	0	21.44	41.27	91.60	3.23	0.03
2010-07-12	22:00:00	0	18.78	55.65	91.63	2.26	0.00
2010-07-12	23:00:00	0	16.82	65.89	91.62	2.58	0.00
2010-07-13	0:00:00	0	15.04	71.94	91.73	1.36	0.00
2010-07-13	1:00:00	0	13.03	78.95	91.73	1.08	0.00
2010-07-13	2:00:00	0	10.93	87.81	91.77	0.78	0.00
2010-07-13	3:00:00	0	10.06	92.98	91.75	1.80	0.00
2010-07-13	4:00:00	0	9.02	97.59	91.66	1.20	0.00
2010-07-13	5:00:00	0	8.00	102.86	91.67	0.93	0.00
2010-07-13	6:00:00	0	8.27	99.38	91.62	2.24	0.00
2010-07-13	7:00:00	0	7.66	96.97	91.63	1.25	0.03
2010-07-13	8:00:00	0	8.92	91.96	91.62	1.52	0.18
2010-07-13	9:00:00	0	10.65	83.00	91.58	3.54	0.30
2010-07-13	10:00:00	0	11.77	75.78	91.64	3.96	0.44
2010-07-13	11:00:00	0	12.78	71.17	91.60	4.06	0.56
2010-07-13	12:00:00	0	14.30	64.61	91.60	4.73	0.92
2010-07-13	13:00:00	0	15.49	57.34	91.55	5.26	0.97
2010-07-13	14:00:00	0	16.70	51.66	91.51	4.52	0.96
2010-07-13	15:00:00	0	17.63	44.13	91.48	3.95	0.95
2010-07-13	16:00:00	0	18.85	40.55	91.41	3.66	0.88
2010-07-13	17:00:00	0	19.54	33.64	91.37	4.17	0.78
2010-07-13	18:00:00	0	19.70	30.52	91.33	4.07	0.60
2010-07-13	19:00:00	0	19.34	30.21	91.30	4.10	0.40
2010-07-13	20:00:00	0	18.54	34.71	91.26	3.98	0.22
2010-07-13	21:00:00	0	16.90	40.45	91.24	2.92	0.03
2010-07-13	22:00:00	0	14.38	49.87	91.22	1.82	0.00
2010-07-13	23:00:00	0	12.59	60.42	91.25	2.16	0.00
2010-07-14	0:00:00	0	10.97	67.94	91.25	1.72	0.00
2010-07-14	1:00:00	0	9.33	74.29	91.31	1.70	0.00
2010-07-14	2:00:00	0	7.35	81.41	91.29	0.38	0.00
2010-07-14	3:00:00	0	5.48	86.94	91.26	0.40	0.00
2010-07-14	4:00:00	0	3.55	92.88	91.30	0.28	0.00
2010-07-14	5:00:00	0	2.11	97.95	91.31	0.36	0.00
2010-07-14	6:00:00	0	0.90	100.71	91.28	0.31	0.00
2010-07-14	7:00:00	0	0.50	102.50	91.38	0.18	0.03
2010-07-14	8:00:00	0	5.18	89.91	91.38	0.30	0.18
2010-07-14	9:00:00	0	10.44	71.83	91.43	0.92	0.39
2010-07-14	10:00:00	0	12.66	65.23	91.46	1.09	0.58
2010-07-14	11:00:00	0	14.48	57.75	91.51	1.16	0.73
2010-07-14	12:00:00	0	16.82	48.49	91.54	1.32	0.86
2010-07-14	13:00:00	0	18.89	39.78	91.51	1.32	0.95
2010-07-14	14:00:00	0	20.98	27.55	91.57	1.65	0.99
2010-07-14	15:00:00	0	22.59	22.20	91.61	1.93	0.96
2010-07-14	16:00:00	0	23.29	18.22	91.57	2.73	0.88
2010-07-14	17:00:00	0	23.78	16.70	91.59	2.82	0.75
2010-07-14	18:00:00	0	23.86	16.64	91.52	2.67	0.60
2010-07-14	19:00:00	0	23.56	21.24	91.55	2.78	0.42
2010-07-14	20:00:00	0	22.90	19.77	91.57	2.88	0.22
2010-07-14	21:00:00	0	21.02	21.81	91.56	2.42	0.03
2010-07-14	22:00:00	0	18.03	23.32	91.55	1.20	0.00
2010-07-14	23:00:00	0	16.55	33.18	91.62	1.98	0.00
2010-07-15	0:00:00	0	14.56	44.13	91.67	0.81	0.00
2010-07-15	1:00:00	0	11.70	54.68	91.73	0.60	0.00
2010-07-15	2:00:00	0	9.82	65.54	91.74	0.28	0.00
2010-07-15	3:00:00	0	9.51	70.35	91.77	0.57	0.00
2010-07-15	4:00:00	0	9.12	70.55	91.82	0.93	0.00
2010-07-15	5:00:00	0	7.53	79.92	91.76	0.76	0.00
2010-07-15	6:00:00	0	5.35	91.19	91.79	0.35	0.00
2010-07-15	7:00:00	0	5.18	96.05	91.77	0.22	0.03
2010-07-15	8:00:00	0	9.40	80.64	91.77	0.92	0.18
2010-07-15	9:00:00	0	12.45	74.55	91.81	2.12	0.38
2010-07-15	10:00:00	0	14.78	69.94	91.80	2.68	0.57
2010-07-15	11:00:00	0	16.48	65.33	91.79	2.94	0.73
2010-07-15	12:00:00	0	17.79	60.67	91.80	2.95	0.86
2010-07-15	13:00:00	0	19.58	52.12	91.78	2.38	0.95
2010-07-15	14:00:00	0	20.89	47.00	91.73	3.06	0.99
2010-07-15	15:00:00	0	21.95	45.41	91.73	3.35	0.95
2010-07-15	16:00:00	0	22.59	41.16	91.75	3.47	0.87
2010-07-15	17:00:00	0	23.29	39.58	91.65	3.41	0.73
2010-07-15	18:00:00	0	23.34	41.27	91.66	3.48	0.57
2010-07-15	19:00:00	0	22.94	43.32	91.61	3.85	0.40
2010-07-15	20:00:00	0	21.95	44.60	91.60	4.22	0.21
2010-07-15	21:00:00	0	20.15	42.34	91.59	3.22	0.03
2010-07-15	22:00:00	0	17.55	45.93	91.64	1.64	0.00
2010-07-15	23:00:00	0	15.71	49.92	91.65	1.05	0.00
2010-07-16	0:00:00	0	14.12	60.88	91.73	0.89	0.00
2010-07-16	1:00:00	0	11.74	71.73	91.75	0.62	0.00
2010-07-16	2:00:00	0	9.54	79.10	91.81	0.29	0.00
2010-07-16	3:00:00	0	7.63	85.35	91.85	0.35	0.00
2010-07-16	4:00:00	0	5.88	91.14	91.84	0.19	0.00
2010-07-16	5:00:00	0	4.52	94.92	91.80	0.07	0.00
2010-07-16	6:00:00	0	3.49	97.18	91.84	0.14	0.00
2010-07-16	7:00:00	0	4.32	99.53	91.84	0.15	0.04
2010-07-16	8:00:00	0	9.61	92.67	91.84	0.98	0.18
2010-07-16	9:00:00	0	12.95	82.18	91.87	1.52	0.38
2010-07-16	10:00:00	0	14.60	76.75	91.96	3.30	0.58
2010-07-16	11:00:00	0	16.25	68.56	92.01	3.33	0.74
2010-07-16	12:00:00	0	18.93	54.73	91.98	2.19	0.87
2010-07-16	13:00:00	0	21.78	41.27	91.99	1.65	0.95
2010-07-16	14:00:00	0	23.82	27.65	91.99	1.84	1.00
2010-07-16	15:00:00	0	25.04	25.21	91.99	2.19	0.97
2010-07-16	16:00:00	0	25.93	24.70	91.93	2.63	0.88
2010-07-16	17:00:00	0	26.20	23.96	91.93	2.51	0.75
2010-07-16	18:00:00	0	26.69	23.37	91.88	2.91	0.60
2010-07-16	19:00:00	0	26.78	22.84	91.85	2.63	0.41
2010-07-16	20:00:00	0	26.11	23.12	91.85	2.75	0.21
2010-07-16	21:00:00	0	24.63	25.15	91.85	1.58	0.03
2010-07-16	22:00:00	0	21.69	32.00	91.91	1.89	0.00
2010-07-16	23:00:00	0	19.62	39.48	91.93	2.78	0.00
2010-07-17	0:00:00	0	17.90	45.93	92.01	2.81	0.00
2010-07-17	1:00:00	0	16.10	52.53	92.06	1.83	0.00
2010-07-17	2:00:00	0	14.34	55.24	92.04	1.06	0.00
2010-07-17	3:00:00	0	12.71	59.19	92.09	0.87	0.00
2010-07-17	4:00:00	0	11.07	69.12	92.12	1.51	0.00
2010-07-17	5:00:00	0	9.88	78.69	92.15	1.48	0.00
2010-07-17	6:00:00	0	8.82	83.46	92.14	1.36	0.00
2010-07-17	7:00:00	0	8.47	85.04	92.14	1.31	0.03
2010-07-17	8:00:00	0	9.85	80.28	92.15	2.14	0.18
2010-07-17	9:00:00	0	12.27	71.88	92.19	1.88	0.38
2010-07-17	10:00:00	0	15.34	62.46	92.15	2.13	0.56
2010-07-17	11:00:00	0	18.57	52.79	92.22	1.87	0.72
2010-07-17	12:00:00	0	22.12	43.78	92.24	1.60	0.85
2010-07-17	13:00:00	0	24.77	37.17	92.19	2.11	0.94
2010-07-17	14:00:00	0	26.92	30.00	92.18	1.59	0.97
2010-07-17	15:00:00	0	28.00	26.09	92.18	2.41	0.94
2010-07-17	16:00:00	0	28.54	24.41	92.09	3.31	0.86
2010-07-17	17:00:00	0	28.70	22.80	92.07	3.49	0.73
2010-07-17	18:00:00	0	29.05	21.56	92.07	3.45	0.57
2010-07-17	19:00:00	0	29.11	20.68	91.99	2.86	0.39
2010-07-17	20:00:00	0	28.44	22.36	91.96	2.82	0.17
2010-07-17	21:00:00	0	26.44	28.01	91.98	1.03	0.03
2010-07-17	22:00:00	0	21.65	40.65	92.00	0.27	0.00
2010-07-17	23:00:00	0	17.87	51.00	92.02	0.48	0.00
2010-07-18	0:00:00	0	15.79	58.21	92.13	0.18	0.00
2010-07-18	1:00:00	0	14.78	59.65	92.20	0.23	0.00
2010-07-18	2:00:00	0	13.10	66.25	92.25	0.15	0.00
2010-07-18	3:00:00	0	11.28	72.70	92.26	0.28	0.00
2010-07-18	4:00:00	0	10.37	75.93	92.24	0.19	0.00
2010-07-18	5:00:00	0	8.96	82.33	92.24	0.08	0.00
2010-07-18	6:00:00	0	7.93	90.01	92.18	0.18	0.00
2010-07-18	7:00:00	0	7.66	90.68	92.22	0.10	0.03
2010-07-18	8:00:00	0	11.85	77.31	92.24	0.19	0.17
2010-07-18	9:00:00	0	17.13	58.57	92.22	0.84	0.36
2010-07-18	10:00:00	0	20.48	48.79	92.23	1.37	0.55
2010-07-18	11:00:00	0	23.34	40.09	92.21	1.48	0.71
2010-07-18	12:00:00	0	25.97	29.08	92.21	1.40	0.84
2010-07-18	13:00:00	0	27.75	25.29	92.18	1.29	0.92
2010-07-18	14:00:00	0	28.75	22.65	92.13	1.68	0.96
2010-07-18	15:00:00	0	29.41	20.93	92.10	1.67	0.93
2010-07-18	16:00:00	0	30.29	19.41	92.06	2.00	0.85
2010-07-18	17:00:00	0	30.29	18.64	91.99	3.06	0.73
2010-07-18	18:00:00	0	30.34	16.82	91.95	3.23	0.57
2010-07-18	19:00:00	0	30.08	16.96	91.90	3.22	0.40
2010-07-18	20:00:00	0	29.26	18.15	91.82	3.11	0.19
2010-07-18	21:00:00	0	27.17	22.80	91.86	2.17	0.03
2010-07-18	22:00:00	0	24.58	32.26	91.89	3.89	0.00
2010-07-18	23:00:00	0	22.25	40.55	91.88	1.91	0.00
2010-07-19	0:00:00	0	19.06	50.18	91.95	0.28	0.00
2010-07-19	1:00:00	0	17.13	56.88	91.98	0.63	0.00
2010-07-19	2:00:00	0	15.46	62.41	92.03	0.38	0.00
2010-07-19	3:00:00	0	13.57	69.02	92.05	0.20	0.00
2010-07-19	4:00:00	0	11.70	75.52	91.99	0.10	0.00
2010-07-19	5:00:00	0	10.54	80.03	91.96	0.14	0.00
2010-07-19	6:00:00	0	9.37	83.76	91.94	0.10	0.00
2010-07-19	7:00:00	0	9.12	88.42	91.91	0.26	0.03
2010-07-19	8:00:00	0	13.68	71.37	91.95	0.95	0.16
2010-07-19	9:00:00	0	16.75	50.84	92.00	2.94	0.36
2010-07-19	10:00:00	0	18.61	45.82	92.00	2.03	0.55
2010-07-19	11:00:00	0	20.81	40.04	92.01	2.44	0.71
2010-07-19	12:00:00	0	22.42	34.61	91.98	2.67	0.85
2010-07-19	13:00:00	0	24.22	33.08	91.96	3.02	0.93
2010-07-19	14:00:00	0	24.90	32.92	91.92	3.14	0.97
2010-07-19	15:00:00	0	25.60	29.80	91.86	4.28	0.94
2010-07-19	16:00:00	0	25.84	23.29	91.81	5.13	0.87
2010-07-19	17:00:00	0	25.97	23.78	91.74	5.03	0.74
2010-07-19	18:00:00	0	25.64	28.52	91.68	5.12	0.58
2010-07-19	19:00:00	0	24.50	30.57	91.65	6.06	0.40
2010-07-19	20:00:00	0	22.90	38.60	91.62	5.49	0.16
2010-07-19	21:00:00	0	20.23	52.33	91.62	4.77	0.01
2010-07-19	22:00:00	0	18.74	56.32	91.62	3.46	0.00
2010-07-19	23:00:00	0	17.71	58.32	91.61	3.58	0.00
2010-07-20	0:00:00	0	16.17	63.74	91.69	2.99	0.00
2010-07-20	1:00:00	0	14.74	70.71	91.76	1.31	0.00
2010-07-20	2:00:00	0	13.94	74.29	91.75	1.54	0.00
2010-07-20	3:00:00	0	13.32	77.06	91.76	0.97	0.00
2010-07-20	4:00:00	0	12.66	79.82	91.71	0.54	0.00
2010-07-20	5:00:00	0	12.52	82.18	91.66	0.93	0.00
2010-07-20	6:00:00	0	12.63	85.35	91.62	1.63	0.00
2010-07-20	7:00:00	0	12.56	83.25	91.62	1.90	0.01
2010-07-20	8:00:00	0	12.20	81.46	91.61	2.19	0.11
2010-07-20	9:00:00	0	14.01	70.09	91.63	3.39	0.38
2010-07-20	10:00:00	0	15.08	64.92	91.59	3.37	0.48
2010-07-20	11:00:00	0	16.13	62.00	91.58	3.22	0.59
2010-07-20	12:00:00	0	17.90	53.09	91.56	2.28	0.76
2010-07-20	13:00:00	0	19.58	45.93	91.52	2.67	0.85
2010-07-20	14:00:00	0	20.85	37.07	91.45	3.39	0.91
2010-07-20	15:00:00	0	21.65	33.54	91.44	3.48	0.87
2010-07-20	16:00:00	0	22.59	32.31	91.34	3.34	0.87
2010-07-20	17:00:00	0	22.76	32.00	91.33	3.69	0.72
2010-07-20	18:00:00	0	22.51	30.82	91.27	3.30	0.46
2010-07-20	19:00:00	0	22.17	33.08	91.26	3.15	0.26
2010-07-20	20:00:00	0	21.48	33.69	91.21	4.06	0.15
2010-07-20	21:00:00	0	20.36	36.25	91.22	3.68	0.04
2010-07-20	22:00:00	0	17.90	44.80	91.27	2.61	0.00
2010-07-20	23:00:00	0	16.28	49.92	91.29	2.66	0.00
2010-07-21	0:00:00	0	14.97	55.09	91.31	2.22	0.00
2010-07-21	1:00:00	0	12.78	62.36	91.36	0.83	0.00
2010-07-21	2:00:00	0	11.74	65.69	91.36	0.50	0.00
2010-07-21	3:00:00	0	11.21	72.96	91.31	0.65	0.00
2010-07-21	4:00:00	0	10.44	80.33	91.25	0.79	0.00
2010-07-21	5:00:00	0	9.43	83.15	91.25	1.14	0.00
2010-07-21	6:00:00	0	8.61	84.28	91.25	0.97	0.00
2010-07-21	7:00:00	0	8.24	84.33	91.22	0.61	0.03
2010-07-21	8:00:00	0	9.92	77.11	91.24	1.77	0.17
2010-07-21	9:00:00	0	11.42	70.66	91.23	2.78	0.37
2010-07-21	10:00:00	0	12.99	66.46	91.25	2.94	0.56
2010-07-21	11:00:00	0	14.78	61.64	91.26	3.01	0.72
2010-07-21	12:00:00	0	16.51	56.58	91.29	2.74	0.85
2010-07-21	13:00:00	0	18.07	51.05	91.25	3.13	0.94
2010-07-21	14:00:00	0	19.10	46.03	91.29	2.53	0.92
2010-07-21	15:00:00	0	20.31	37.38	91.22	2.47	0.95
2010-07-21	16:00:00	0	21.57	31.95	91.20	1.99	0.78
2010-07-21	17:00:00	0	22.07	30.36	91.18	1.89	0.69
2010-07-21	18:00:00	0	22.33	29.90	91.15	2.24	0.48
2010-07-21	19:00:00	0	22.33	26.88	91.12	1.76	0.31
2010-07-21	20:00:00	0	22.29	23.45	91.11	1.34	0.19
2010-07-21	21:00:00	0	20.73	28.52	91.10	2.35	0.04
2010-07-21	22:00:00	0	17.98	40.14	91.12	3.08	0.00
2010-07-21	23:00:00	0	16.17	49.56	91.16	2.09	0.00
2010-07-22	0:00:00	0	15.00	55.24	91.26	2.74	0.00
2010-07-22	1:00:00	0	13.35	65.69	91.33	2.68	0.00
2010-07-22	2:00:00	0	10.82	76.49	91.39	2.00	0.00
2010-07-22	3:00:00	0	9.51	81.77	91.34	1.40	0.00
2010-07-22	4:00:00	0	8.41	86.32	91.40	1.14	0.00
2010-07-22	5:00:00	0	7.49	89.04	91.39	1.26	0.00
2010-07-22	6:00:00	0	7.29	89.24	91.38	1.79	0.00
2010-07-22	7:00:00	0	6.88	90.01	91.37	0.73	0.03
2010-07-22	8:00:00	0	8.88	81.10	91.42	1.85	0.17
2010-07-22	9:00:00	0	11.39	70.20	91.46	2.69	0.37
2010-07-22	10:00:00	0	13.50	62.82	91.51	2.87	0.57
2010-07-22	11:00:00	0	15.41	55.71	91.50	3.19	0.73
2010-07-22	12:00:00	0	17.36	49.56	91.54	3.32	0.86
2010-07-22	13:00:00	0	19.02	43.57	91.55	2.72	0.95
2010-07-22	14:00:00	0	20.73	36.97	91.60	2.69	0.99
2010-07-22	15:00:00	0	21.95	31.08	91.54	2.35	0.97
2010-07-22	16:00:00	0	23.25	27.34	91.48	2.39	0.88
2010-07-22	17:00:00	0	23.96	24.75	91.46	2.76	0.75
2010-07-22	18:00:00	0	24.18	22.93	91.44	2.76	0.60
2010-07-22	19:00:00	0	24.00	23.15	91.48	2.98	0.40
2010-07-22	20:00:00	0	23.60	23.09	91.49	2.56	0.20
2010-07-22	21:00:00	0	21.91	24.83	91.49	1.48	0.03
2010-07-22	22:00:00	0	19.10	27.49	91.52	1.15	0.00
2010-07-22	23:00:00	0	17.79	33.43	91.55	1.88	0.00
2010-07-23	0:00:00	0	16.17	40.76	91.70	2.93	0.00
2010-07-23	1:00:00	0	14.97	43.21	91.77	3.31	0.00
2010-07-23	2:00:00	0	13.61	47.31	91.86	2.14	0.00
2010-07-23	3:00:00	0	11.28	55.60	91.95	0.64	0.00
2010-07-23	4:00:00	0	8.61	64.97	91.97	0.38	0.00
2010-07-23	5:00:00	0	5.85	74.19	91.98	0.14	0.00
2010-07-23	6:00:00	0	3.69	80.84	92.00	0.12	0.00
2010-07-23	7:00:00	0	4.22	88.37	92.06	0.50	0.03
2010-07-23	8:00:00	0	8.30	80.64	92.09	1.84	0.17
2010-07-23	9:00:00	0	11.28	68.97	92.14	1.94	0.37
2010-07-23	10:00:00	0	14.19	59.49	92.18	2.41	0.57
2010-07-23	11:00:00	0	17.32	48.33	92.25	2.95	0.74
2010-07-23	12:00:00	0	19.66	39.32	92.24	3.06	0.87
2010-07-23	13:00:00	0	21.69	27.85	92.26	2.54	0.97
2010-07-23	14:00:00	0	23.73	21.33	92.29	1.91	0.99
2010-07-23	15:00:00	0	24.45	18.57	92.25	2.35	0.96
2010-07-23	16:00:00	0	25.18	18.15	92.16	2.63	0.87
2010-07-23	17:00:00	0	25.55	18.27	92.18	3.08	0.75
2010-07-23	18:00:00	0	25.64	16.85	92.16	2.87	0.59
2010-07-23	19:00:00	0	25.74	15.54	92.10	2.32	0.40
2010-07-23	20:00:00	0	25.36	14.50	92.12	2.14	0.20
2010-07-23	21:00:00	0	23.56	17.17	92.13	1.32	0.03
2010-07-23	22:00:00	0	17.79	26.62	92.18	0.14	-0.01
2010-07-23	23:00:00	0	12.78	38.71	92.20	0.08	0.00
2010-07-24	0:00:00	0	10.37	47.72	92.28	0.32	0.00
2010-07-24	1:00:00	0	8.82	51.56	92.34	0.29	0.00
2010-07-24	2:00:00	0	9.61	47.21	92.41	0.34	0.00
2010-07-24	3:00:00	0	8.27	52.89	92.42	0.07	0.00
2010-07-24	4:00:00	0	7.72	56.06	92.39	0.04	0.00
2010-07-24	5:00:00	0	5.44	61.95	92.39	0.02	0.00
2010-07-24	6:00:00	0	3.75	67.89	92.37	0.10	0.00
2010-07-24	7:00:00	0	3.59	70.30	92.38	0.13	0.03
2010-07-24	8:00:00	0	8.71	56.32	92.46	0.33	0.17
2010-07-24	9:00:00	0	15.79	27.96	92.43	3.30	0.37
2010-07-24	10:00:00	0	18.10	29.29	92.40	3.71	0.56
2010-07-24	11:00:00	0	19.62	34.36	92.43	3.76	0.72
2010-07-24	12:00:00	0	20.98	34.36	92.40	3.37	0.85
2010-07-24	13:00:00	0	22.37	31.39	92.41	2.92	0.94
2010-07-24	14:00:00	0	23.91	27.70	92.34	2.61	0.98
2010-07-24	15:00:00	0	24.90	27.24	92.32	2.74	0.95
2010-07-24	16:00:00	0	25.60	25.61	92.27	2.66	0.87
2010-07-24	17:00:00	0	26.44	21.17	92.21	2.67	0.75
2010-07-24	18:00:00	0	26.78	18.41	92.15	2.66	0.59
2010-07-24	19:00:00	0	26.54	18.38	92.14	2.86	0.40
2010-07-24	20:00:00	0	25.88	19.73	92.08	2.38	0.20
2010-07-24	21:00:00	0	24.22	23.15	92.07	1.40	0.03
2010-07-24	22:00:00	0	21.02	27.65	92.08	1.33	0.00
2010-07-24	23:00:00	0	19.78	26.62	92.10	1.89	0.00
2010-07-25	0:00:00	0	18.74	29.44	92.15	2.53	0.00
2010-07-25	1:00:00	0	17.75	23.80	92.14	2.54	0.00
2010-07-25	2:00:00	0	16.48	32.97	92.16	2.63	0.00
2010-07-25	3:00:00	0	15.08	44.03	92.18	2.43	0.00
2010-07-25	4:00:00	0	13.90	52.12	92.15	2.43	0.00
2010-07-25	5:00:00	0	12.71	58.98	92.13	1.54	0.00
2010-07-25	6:00:00	0	11.25	62.67	92.09	0.47	0.00
2010-07-25	7:00:00	0	9.23	68.56	92.10	0.43	0.02
2010-07-25	8:00:00	0	12.17	64.26	92.10	2.14	0.17
2010-07-25	9:00:00	0	14.05	58.21	92.13	3.40	0.37
2010-07-25	10:00:00	0	16.78	48.54	92.14	3.23	0.56
2010-07-25	11:00:00	0	19.06	42.24	92.14	4.16	0.72
2010-07-25	12:00:00	0	20.77	38.35	92.12	3.78	0.85
2010-07-25	13:00:00	0	21.91	36.66	92.09	4.17	0.95
2010-07-25	14:00:00	0	23.51	31.69	92.08	3.87	0.99
2010-07-25	15:00:00	0	25.23	28.11	92.04	3.51	0.96
