Date,P,PET,Pe,ETa,S,SUST,Qs,Rp,R,h,hmeas,Smeas
2005-01-29,0.0,1.3,0.0,0.343380042356,0.333039238545,0.0,0.0,0.0,2.58614937082e-07,220.994561904,,
2005-01-30,0.0,2.2,0.0,0.577859686663,0.332443506909,0.0,0.0,0.0,2.42217595704e-07,220.986790176,,
2005-01-31,0.0,2.3,0.0,0.598416941214,0.331826582228,0.0,0.0,0.0,2.26850374625e-07,220.979027082,221.02,
2005-02-01,0.0,1.8,0.0,0.463699366708,0.331348541643,0.0,0.0,0.0,2.12449222508e-07,220.971272614,,
2005-02-02,0.0,2.1,0.0,0.53679973938,0.33079513985,0.0,0.0,0.0,1.98954024665e-07,220.963526761,,
2005-02-03,0.0,2.0,0.0,0.506626165419,0.330272844834,0.0,0.0,0.0,1.86308364285e-07,220.955789514,,
2005-02-04,0.0,1.8,0.0,0.452046336258,0.329806817684,0.0,0.0,0.0,1.74459297923e-07,220.948060864,,
2005-02-05,0.0,1.7,0.0,0.423631625259,0.329370084049,0.0,0.0,0.0,1.63357144419e-07,220.940340801,,
2005-02-06,0.5,1.5,0.0,0.371063025308,0.328987544848,0.0,0.0,0.0,1.52955286452e-07,220.932629316,,
2005-02-07,3.5,1.1,0.5,0.272722123508,0.329221851937,0.0,0.0,0.0,1.43209983986e-07,220.924926398,,
2005-02-08,0.2,1.5,0.0,0.370136574607,0.32884026784,0.0,0.0,0.0,1.34080198916e-07,220.91723204,,
2005-02-09,0.0,2.3,0.0,0.563885900129,0.328258942169,0.0,0.0,0.0,1.2552743024e-07,220.90954623,,
2005-02-10,0.0,2.5,0.0,0.606863980931,0.327633309199,0.0,0.0,0.0,1.17515559151e-07,220.90186896,,
2005-02-11,0.0,2.5,0.0,0.600346970826,0.327014394796,0.0,0.0,0.0,1.1001070344e-07,220.894200219,,
2005-02-12,0.0,2.1,0.0,0.498875954469,0.326500089689,0.0,0.0,0.0,1.02981080689e-07,220.88654,,
2005-02-13,0.0,2.2,0.0,0.517917488813,0.325966154133,0.0,0.0,0.0,9.6396879701e-08,220.878888292,,
2005-02-14,0.0,3.2,0.0,0.746215388443,0.325196859918,0.0,0.0,0.0,9.0230139707e-08,220.871245085,,
2005-02-15,0.0,2.5,0.0,0.574967290816,0.324604110134,0.0,0.0,0.0,8.44546368625e-08,220.863610371,,
2005-02-16,0.0,3.3,0.0,0.750806514342,0.3238300828,0.0,0.0,0.0,7.90457776205e-08,220.855984139,,
2005-02-17,0.0,2.4,0.0,0.538300827996,0.323275133492,0.0,0.0,0.0,7.39804985578e-08,220.848366381,,
2005-02-18,0.0,2.6,0.0,0.577147279501,0.322680136297,0.0,0.0,0.0,6.92371722769e-08,220.840757087,,
2005-02-19,0.0,2.6,0.0,0.570701476551,0.322091784259,0.0,0.0,0.0,6.47955190177e-08,220.833156248,,
2005-02-20,0.0,2.4,0.0,0.520917842594,0.321554755556,0.0,0.0,0.0,6.06365236383e-08,220.825563854,,
2005-02-21,0.0,2.6,0.0,0.558509851853,0.320978972203,0.0,0.0,0.0,5.6742357645e-08,220.817979895,,
2005-02-22,0.0,1.8,0.0,0.382342291524,0.320584804892,0.0,0.0,0.0,5.30963059667e-08,220.810404364,,
2005-02-23,0.0,2.1,0.0,0.442617042808,0.320128498663,0.0,0.0,0.0,4.96826981913e-08,220.802837249,,
2005-02-24,3.9,1.7,0.9,0.361649030476,0.320683499662,0.0,0.0,0.0,4.64868439953e-08,220.795278542,,
2005-02-25,0.0,2.5,0.0,0.527953121481,0.320139218094,0.0,0.0,0.0,4.34949725143e-08,220.787728234,,
2005-02-26,0.0,2.1,0.0,0.438718158319,0.319686931332,0.0,0.0,0.0,4.06941754177e-08,220.780186315,,
2005-02-27,12.2,1.2,9.2,0.295857337075,0.328866459851,0.0,0.0,0.0,3.80723534654e-08,220.772652776,,
2005-02-28,0.6,2.6,0.0,0.637719981719,0.328209016571,0.0,0.0,0.0,3.56181663341e-08,220.765127607,,
2005-03-01,0.8,1.9,0.0,0.460821381186,0.327733942982,0.0,0.0,0.0,3.33209855187e-08,220.7576108,220.88,
2005-03-02,0.5,1.3,0.0,0.312725524486,0.327411545534,0.0,0.0,0.0,3.11708501211e-08,220.750102344,,
2005-03-03,0.0,2.1,0.0,0.502351023423,0.326893657881,0.0,0.0,0.0,2.91584253528e-08,220.742602231,,
2005-03-04,0.0,3.7,0.0,0.877110559,0.325989420191,0.0,0.0,0.0,2.72749635858e-08,220.735110452,,
2005-03-05,0.0,3.0,0.0,0.699867752392,0.325267907045,0.0,0.0,0.0,2.55122677993e-08,220.727626996,,
2005-03-06,0.0,2.9,0.0,0.667820543455,0.324579432258,0.0,0.0,0.0,2.38626572747e-08,220.720151856,,
2005-03-07,0.0,3.3,0.0,0.750467193541,0.323805754738,0.0,0.0,0.0,2.23189354039e-08,220.712685021,,
2005-03-08,0.0,3.6,0.0,0.807086321076,0.322973706985,0.0,0.0,0.0,2.08743594818e-08,220.705226483,,
2005-03-09,0.0,2.7,0.0,0.595954203578,0.322359321208,0.0,0.0,0.0,1.95226123628e-08,220.697776232,,
2005-03-10,1.6,2.5,0.0,0.545409595915,0.321797043274,0.0,0.0,0.0,1.82577758666e-08,220.690334259,,
2005-03-11,0.0,2.6,0.0,0.561134635467,0.321218553959,0.0,0.0,0.0,1.70743058279e-08,220.682900554,,
2005-03-12,0.0,2.1,0.0,0.448162347141,0.320756530921,0.0,0.0,0.0,1.59670086899e-08,220.67547511,,
2005-03-13,1.0,2.3,0.0,0.486416754657,0.320255070349,0.0,0.0,0.0,1.49310195451e-08,220.668057916,,
2005-03-14,0.0,3.1,0.0,0.649127992006,0.319585866233,0.0,0.0,0.0,1.39617815383e-08,220.660648963,,
2005-03-15,0.2,3.4,0.0,0.702466438307,0.318861674029,0.0,0.0,0.0,1.30550265449e-08,220.653248242,,
2005-03-16,0.0,2.9,0.0,0.590411894517,0.318253001973,0.0,0.0,0.0,1.22067570497e-08,220.645855744,,
2005-03-17,0.0,4.5,0.0,0.904743786989,0.317320276419,0.0,0.0,0.0,1.14132291497e-08,220.638471461,,
2005-03-18,0.0,4.6,0.0,0.906971964701,0.316385253775,0.0,0.0,0.0,1.06709366144e-08,220.631095381,,
2005-03-19,0.0,3.0,0.0,0.579815672189,0.315787505659,0.0,0.0,0.0,9.97659593641e-09,220.623727498,,
2005-03-20,0.0,3.4,0.0,0.648656330176,0.315118787793,0.0,0.0,0.0,9.32713231364e-09,220.616367801,,
2005-03-21,2.7,2.4,0.0,0.451187877933,0.314653645651,0.0,0.0,0.0,8.71966650407e-09,220.609016282,,
2005-03-22,0.2,3.2,0.0,0.595381942015,0.314039849835,0.0,0.0,0.0,8.1515025003e-09,220.60167293,,
2005-03-23,1.9,2.0,0.0,0.366998748622,0.313661500609,0.0,0.0,0.0,7.62011597303e-09,220.594337738,,
2005-03-24,0.0,2.7,0.0,0.491191881854,0.313155117226,0.0,0.0,0.0,7.12314343608e-09,220.587010697,,
2005-03-25,0.0,3.6,0.0,0.647326758388,0.312487770052,0.0,0.0,0.0,6.65837208852e-09,220.579691796,,
2005-03-26,11.5,3.2,8.5,0.68334208867,0.32054618027,0.0,0.0,0.0,6.2237302919e-09,220.572381028,,
2005-03-27,0.7,2.7,0.0,0.568644528039,0.319959948798,0.0,0.0,0.0,5.81727864339e-09,220.565078382,,
2005-03-28,0.5,1.9,0.0,0.395516261317,0.319552200075,0.0,0.0,0.0,5.43720160807e-09,220.557783851,,
2005-03-29,0.1,3.1,0.0,0.640049250968,0.318892355486,0.0,0.0,0.0,5.08179967545e-09,220.550497424,,
2005-03-30,0.0,3.6,0.0,0.733385332295,0.318136288133,0.0,0.0,0.0,4.74948200805e-09,220.543219094,,
2005-03-31,0.0,6.2,0.0,1.24352077678,0.316854307951,0.0,0.0,0.0,4.43875955123e-09,220.535948851,,
2005-04-01,0.0,3.7,0.0,0.722337247581,0.316109630376,0.0,0.0,0.0,4.14823857586e-09,220.528686686,,
2005-04-02,2.6,2.6,0.0,0.499520995744,0.315594660278,0.0,0.0,0.0,3.87661462673e-09,220.521432589,,
2005-04-03,0.9,2.4,0.0,0.455946602777,0.315124612234,0.0,0.0,0.0,3.62266685165e-09,220.514186553,,
2005-04-04,0.1,2.9,0.0,0.545255731155,0.314562492923,0.0,0.0,0.0,3.38525268742e-09,220.506948568,,
2005-04-05,0.0,3.8,0.0,0.705572804615,0.313835098279,0.0,0.0,0.0,3.16330288049e-09,220.499718625,,
2005-04-06,0.0,4.1,0.0,0.748849595602,0.313063088387,0.0,0.0,0.0,2.95581682141e-09,220.492496716,220.68,
2005-04-07,0.0,4.6,0.0,0.825375860747,0.312212185438,0.0,0.0,0.0,2.76185817359e-09,220.485282831,,
2005-04-08,0.0,4.3,0.0,0.756301655756,0.311432493009,0.0,0.0,0.0,2.58055077791e-09,220.478076961,,
2005-04-09,0.0,5.4,0.0,0.932231092701,0.310471430027,0.0,0.0,0.0,2.41107481589e-09,220.470879098,,
2005-04-10,0.0,5.2,0.0,0.876880983913,0.309567429012,0.0,0.0,0.0,2.25266321542e-09,220.463689232,,
2005-04-11,0.0,4.7,0.0,0.774862151493,0.308768602052,0.0,0.0,0.0,2.10459828379e-09,220.456507355,,
2005-04-12,0.0,4.8,0.0,0.775372041043,0.307969249432,0.0,0.0,0.0,1.96620855366e-09,220.449333458,,
2005-04-13,0.0,4.7,0.0,0.743564468053,0.307202688125,0.0,0.0,0.0,1.83686582889e-09,220.442167532,,
2005-04-14,0.0,3.5,0.0,0.542539201826,0.30664336936,0.0,0.0,0.0,1.71598241745e-09,220.435009569,,
2005-04-15,0.0,4.1,0.0,0.625990893241,0.305998017924,0.0,0.0,0.0,1.60300853982e-09,220.427859558,,
2005-04-16,0.0,4.2,0.0,0.629965313672,0.305348569147,0.0,0.0,0.0,1.49742990178e-09,220.420717492,,
2005-04-17,0.0,2.6,0.0,0.382942832427,0.304953782722,0.0,0.0,0.0,1.3987654213e-09,220.413583361,,
2005-04-18,0.7,3.7,0.0,0.538870816964,0.304398245797,0.0,0.0,0.0,1.30656509985e-09,220.406457158,,
2005-04-19,0.0,3.7,0.0,0.530306289374,0.303851538282,0.0,0.0,0.0,1.22040802897e-09,220.399338872,,
2005-04-20,0.0,4.0,0.0,0.564192304707,0.303269896731,0.0,0.0,0.0,1.1399005237e-09,220.392228495,,
2005-04-21,0.0,4.6,0.0,0.637673020681,0.302612501865,0.0,0.0,0.0,1.06467437468e-09,220.385126019,,
2005-04-22,0.0,4.7,0.0,0.638661494847,0.301954087952,0.0,0.0,0.0,9.94385211727e-10,220.378031435,,
2005-04-23,0.0,3.9,0.0,0.519253929225,0.301418774623,0.0,0.0,0.0,9.28710971544e-10,220.370944733,,
2005-04-24,0.0,4.0,0.0,0.52364624372,0.300878933135,0.0,0.0,0.0,8.67350463205e-10,220.363865906,,
2005-04-25,0.0,4.9,0.0,0.630444884836,0.300228989955,0.0,0.0,0.0,8.10022025132e-10,220.356794944,,
2005-04-26,0.0,5.1,0.0,0.642366036535,0.299566756927,0.0,0.0,0.0,7.56462267815e-10,220.349731838,,
2005-04-27,0.0,5.6,0.0,0.689890994969,0.298855529097,0.0,0.0,0.0,7.06424896841e-10,220.342676581,,
2005-04-28,0.0,5.3,0.0,0.637226267567,0.298198594801,0.0,0.0,0.0,6.59679611137e-10,220.335629162,,
2005-04-29,0.0,5.3,0.0,0.62271896852,0.297556616483,0.0,0.0,0.0,6.16011071683e-10,220.328589574,,
2005-04-30,0.0,6.1,0.0,0.700397335606,0.296834557374,0.0,0.0,0.0,5.75217936207e-10,220.321557808,,
2005-05-01,0.0,4.1,0.0,0.458423688472,0.296361955633,0.0,0.0,0.0,5.37111955686e-10,220.314533855,,
2005-05-02,0.0,5.0,0.0,0.549207409027,0.295795762428,0.0,0.0,0.0,5.01517128724e-10,220.307517706,,
2005-05-03,0.0,5.4,0.0,0.580404654632,0.295197407114,0.0,0.0,0.0,4.68268910138e-10,220.300509353,,
2005-05-04,0.0,5.5,0.0,0.577440579697,0.294602107547,0.0,0.0,0.0,4.37213470298e-10,220.293508787,,
2005-05-05,0.0,6.4,0.0,0.656056201262,0.293925760948,0.0,0.0,0.0,4.08207001996e-10,220.286516,,
2005-05-06,0.0,7.3,0.0,0.727741895505,0.293175511571,0.0,0.0,0.0,3.81115071819e-10,220.279530982,,
2005-05-07,0.0,6.8,0.0,0.65663949452,0.292498563639,0.0,0.0,0.0,3.55812013196e-10,220.272553726,,
2005-05-08,0.0,6.2,0.0,0.581212894002,0.291899375088,0.0,0.0,0.0,3.32180358452e-10,220.265584221,,
2005-05-09,0.3,4.7,0.0,0.428862762146,0.291457248529,0.0,0.0,0.0,3.10110307395e-10,220.258622461,,
2005-05-10,0.0,5.1,0.0,0.455966531249,0.29098717994,0.0,0.0,0.0,2.89499230098e-10,220.251668436,,
2005-05-11,10.9,3.4,7.9,0.412696389363,0.298706049642,0.0,0.0,0.0,2.70251201693e-10,220.244722138,,
2005-05-12,3.9,4.0,0.9,0.493898078228,0.299124711417,0.0,0.0,0.0,2.52276567134e-10,220.237783558,,
2005-05-13,1.3,4.0,0.0,0.485411856953,0.298624286822,0.0,0.0,0.0,2.3549153401e-10,220.230852687,,
2005-05-14,0.0,5.1,0.0,0.608266094975,0.297997208374,0.0,0.0,0.0,2.19817791626e-10,220.223929518,,
2005-05-15,0.0,5.0,0.0,0.583275174457,0.297395893761,0.0,0.0,0.0,2.0518215465e-10,220.21701404,,
2005-05-16,3.7,3.9,0.7,0.456910077742,0.297646501928,0.0,0.0,0.0,1.91516229771e-10,220.210106247,,
2005-05-17,0.0,5.7,0.0,0.656604420799,0.296969590154,0.0,0.0,0.0,1.78756103893e-10,220.203206129,,
2005-05-18,0.0,5.6,0.0,0.629290436935,0.296320837127,0.0,0.0,0.0,1.66842052469e-10,220.196313678,,
2005-05-19,0.0,6.3,0.0,0.690921974573,0.295608546431,0.0,0.0,0.0,1.55718266699e-10,220.189428885,,
2005-05-20,0.0,7.0,0.0,0.746915937575,0.294838530001,0.0,0.0,0.0,1.45332598378e-10,220.182551741,,
2005-05-21,0.0,5.5,0.0,0.569216312515,0.29425170906,0.0,0.0,0.0,1.35636321253e-10,220.17568224,,
2005-05-22,0.0,5.9,0.0,0.596187847723,0.293637082413,0.0,0.0,0.0,1.26583907839e-10,220.16882037,,
2005-05-23,0.0,5.9,0.0,0.581078275981,0.293038032644,0.0,0.0,0.0,1.18132820695e-10,220.161966126,,
2005-05-24,0.0,6.8,0.0,0.652744258239,0.292365100419,0.0,0.0,0.0,1.10243317223e-10,220.155119497,,
2005-05-25,0.0,6.8,0.0,0.633677845198,0.29171182429,0.0,0.0,0.0,1.02878267136e-10,220.148280475,,
2005-05-26,0.0,7.0,0.0,0.633261541782,0.291058977339,0.0,0.0,0.0,9.60029817654e-11,220.141449052,,
2005-05-27,0.0,6.1,0.0,0.535249007376,0.290507174239,0.0,0.0,0.0,8.95850544494e-11,220.13462522,,
2005-05-28,0.0,5.7,0.0,0.487045388176,0.290005065591,0.0,0.0,0.0,8.35942112902e-11,220.12780897,,
2005-05-29,0.0,3.8,0.0,0.316746871864,0.289678522425,0.0,0.0,0.0,7.80021716081e-11,220.121000293,,
2005-05-30,1.8,4.4,0.0,0.360772911116,0.289306591588,0.0,0.0,0.0,7.27825174688e-11,220.114199182,,
2005-05-31,7.3,4.0,4.3,0.395659687984,0.293331684693,0.0,0.0,0.0,6.79105716973e-11,220.107405627,,
2005-06-01,0.1,6.0,0.0,0.583292117337,0.292730352614,0.0,0.0,0.0,6.33632838299e-11,220.100619621,,
2005-06-02,0.0,7.0,0.0,0.662968617901,0.292046879812,0.0,0.0,0.0,5.91191234924e-11,220.093841154,,
2005-06-03,0.0,8.0,0.0,0.734895993727,0.291289255076,0.0,0.0,0.0,5.5157980723e-11,220.08707022,,
2005-06-04,0.0,7.4,0.0,0.656418698177,0.290612534769,0.0,0.0,0.0,5.1461072791e-11,220.080306808,,
2005-06-05,0.0,7.0,0.0,0.601198930751,0.289992742056,0.0,0.0,0.0,4.80108570916e-11,220.073550912,,
2005-06-06,0.0,7.6,0.0,0.633103498455,0.289340058037,0.0,0.0,0.0,4.47909497221e-11,220.066802522,,
2005-06-07,0.0,8.1,0.0,0.652726958764,0.288667143647,0.0,0.0,0.0,4.17860493719e-11,220.06006163,,
2005-06-08,0.0,7.7,0.0,0.598904192007,0.288049716645,0.0,0.0,0.0,3.89818661821e-11,220.053328229,,
2005-06-09,0.0,7.8,0.0,0.58661579096,0.287444958098,0.0,0.0,0.0,3.63650552518e-11,220.046602308,,
2005-06-10,0.0,7.0,0.0,0.508811277845,0.286920410388,0.0,0.0,0.0,3.39231544898e-11,220.039883861,,
2005-06-11,0.0,7.0,0.0,0.493511969662,0.286411635162,0.0,0.0,0.0,3.16445265298e-11,220.033172879,,
2005-06-12,0.0,5.6,0.0,0.382938153779,0.28601685356,0.0,0.0,0.0,2.95183044444e-11,220.026469354,,
2005-06-13,0.0,4.9,0.0,0.327010760186,0.285679729065,0.0,0.0,0.0,2.75343410123e-11,220.019773277,,
2005-06-14,0.0,5.7,0.0,0.372393565296,0.285295818173,0.0,0.0,0.0,2.56831613061e-11,220.01308464,,
2005-06-15,0.0,6.9,0.0,0.439754772475,0.284842462737,0.0,0.0,0.0,2.39559183857e-11,220.006403435,,
2005-06-16,0.0,6.9,0.0,0.426720803703,0.284402544383,0.0,0.0,0.0,2.23443518951e-11,219.999729653,,
2005-06-17,0.0,7.9,0.0,0.474083752612,0.283913798246,0.0,0.0,0.0,2.08407493736e-11,219.993063287,,
2005-06-18,0.0,8.3,0.0,0.481185522689,0.283417730697,0.0,0.0,0.0,1.94379101031e-11,219.986404328,,
2005-06-19,0.0,7.5,0.0,0.41930408429,0.282985458445,0.0,0.0,0.0,1.81291113292e-11,219.979752767,,
2005-06-20,0.0,7.6,0.0,0.411206184105,0.282561534544,0.0,0.0,0.0,1.69080766981e-11,219.973108597,,
2005-06-21,0.0,7.1,0.0,0.371612063602,0.282178429324,0.0,0.0,0.0,1.57689467668e-11,219.96647181,,
2005-06-22,0.0,8.2,0.0,0.41609633524,0.28174946403,0.0,0.0,0.0,1.47062514507e-11,219.959842397,,
2005-06-23,0.0,7.0,0.0,0.342692700876,0.281396172586,0.0,0.0,0.0,1.37148842816e-11,219.95322035,,
2005-06-24,0.0,6.6,0.0,0.31339474611,0.281073085219,0.0,0.0,0.0,1.27900783588e-11,219.946605661,,
2005-06-25,0.1,5.8,0.0,0.267599559452,0.280797209384,0.0,0.0,0.0,1.19273838818e-11,219.939998321,,
2005-06-26,0.0,6.4,0.0,0.287925583579,0.280500378886,0.0,0.0,0.0,1.11226471615e-11,219.933398323,,
2005-06-27,0.0,5.8,0.0,0.253759156404,0.280238771508,0.0,0.0,0.0,1.0371991013e-11,219.926805658,,
2005-06-28,0.0,6.0,0.0,0.255969287699,0.279974885644,0.0,0.0,0.0,9.67179644037e-12,219.920220318,,
2005-06-29,0.0,6.4,0.0,0.265996950516,0.279700661984,0.0,0.0,0.0,9.01868552723e-12,219.913642296,,
2005-06-30,0.0,7.0,0.0,0.282935974534,0.279408975412,0.0,0.0,0.0,8.40950545592e-12,219.907071582,,
2005-07-01,0.0,7.4,0.0,0.290110075213,0.279109892861,0.0,0.0,0.0,7.84131357994e-12,219.900508169,,
2005-07-02,0.0,7.6,0.0,0.288479940584,0.27881249086,0.0,0.0,0.0,7.31136348136e-12,219.893952049,,
2005-07-03,0.0,8.5,0.0,0.31210905129,0.278490728951,0.0,0.0,0.0,6.81709194825e-12,219.887403214,,
2005-07-04,0.0,8.3,0.0,0.29363770957,0.278188009663,0.0,0.0,0.0,6.35610681193e-12,219.880861654,220.08,
2005-07-05,0.0,8.0,0.0,0.27293365544,0.277906634761,0.0,0.0,0.0,5.92617558748e-12,219.874327364,,
2005-07-06,0.0,8.6,0.0,0.283321078924,0.277614551174,0.0,0.0,0.0,5.52521486481e-12,219.867800333,,
2005-07-07,0.0,8.1,0.0,0.256991102128,0.277349611894,0.0,0.0,0.0,5.151280401e-12,219.861280555,,
2005-07-08,0.0,7.3,0.0,0.223550695097,0.277119147259,0.0,0.0,0.0,4.80255786772e-12,219.854768021,,
2005-07-09,0.0,7.7,0.0,0.228405974575,0.276883677183,0.0,0.0,0.0,4.47735421075e-12,219.848262723,,
2005-07-10,0.0,7.7,0.0,0.220851309609,0.27665599542,0.0,0.0,0.0,4.17408958124e-12,219.841764654,,
2005-07-11,0.0,7.7,0.0,0.213546519729,0.276435844369,0.0,0.0,0.0,3.89128980119e-12,219.835273804,,
2005-07-12,0.0,7.6,0.0,0.203801738347,0.276225739484,0.0,0.0,0.0,3.62757932789e-12,219.828790166,,
2005-07-13,0.0,7.7,0.0,0.199742475111,0.276019819407,0.0,0.0,0.0,3.38167468442e-12,219.822313733,,
2005-07-14,0.0,7.5,0.0,0.188119356454,0.275825881926,0.0,0.0,0.0,3.15237832565e-12,219.815844495,,
2005-07-15,0.0,7.6,0.0,0.184486260979,0.275635689904,0.0,0.0,0.0,2.93857291085e-12,219.809382446,,
2005-07-16,0.0,7.4,0.0,0.173767105374,0.275456548558,0.0,0.0,0.0,2.73921595623e-12,219.802927577,,
2005-07-17,0.0,6.8,0.0,0.154602209151,0.275297164838,0.0,0.0,0.0,2.55333484225e-12,219.796479879,,
2005-07-18,0.0,7.7,0.0,0.169950705203,0.275121957925,0.0,0.0,0.0,2.38002215236e-12,219.790039346,,
2005-07-19,0.0,7.3,0.0,0.155792886883,0.274961346701,0.0,0.0,0.0,2.21843132122e-12,219.783605969,,
2005-07-20,0.0,7.9,0.0,0.163310995586,0.27479298485,0.0,0.0,0.0,2.06777257199e-12,219.77717974,,
2005-07-21,0.0,9.1,0.0,0.181734008904,0.274605630202,0.0,0.0,0.0,1.92730912358e-12,219.770760652,220.08,
2005-07-22,0.0,8.0,0.0,0.153521006729,0.274447361123,0.0,0.0,0.0,1.79635365006e-12,219.764348695,,
2005-07-23,0.0,8.1,0.0,0.150098437893,0.274292620465,0.0,0.0,0.0,1.6742649754e-12,219.757943863,,
2005-07-24,0.0,6.4,0.0,0.11446987907,0.274174610281,0.0,0.0,0.0,1.56044498821e-12,219.751546148,,
2005-07-25,0.0,5.7,0.0,0.0991469941625,0.274072396884,0.0,0.0,0.0,1.45433576168e-12,219.745155541,,
2005-07-26,0.0,6.1,0.0,0.103506754147,0.273965688891,0.0,0.0,0.0,1.35541686532e-12,219.738772035,,
2005-07-27,1.4,4.3,0.0,0.0710519259551,0.273892439482,0.0,0.0,0.0,1.26320285565e-12,219.732395622,,
2005-07-28,0.0,5.6,0.0,0.0908235879207,0.273798806917,0.0,0.0,0.0,1.17724093408e-12,219.726026293,,
2005-07-29,0.0,6.6,0.0,0.10446719023,0.273691108783,0.0,0.0,0.0,1.09710876089e-12,219.719664042,,
2005-07-30,0.0,7.5,0.0,0.115347149475,0.273572194196,0.0,0.0,0.0,1.02241241489e-12,219.71330886,,
2005-07-31,0.0,7.5,0.0,0.111631068628,0.27345711062,0.0,0.0,0.0,9.52784489162e-13,219.706960739,,
2005-08-01,0.0,7.1,0.0,0.102272855848,0.273351674686,0.0,0.0,0.0,8.8788231382e-13,219.700619671,,
2005-08-02,0.0,6.9,0.0,0.0963606472321,0.273252333813,0.0,0.0,0.0,8.27386297392e-13,219.694285649,,
2005-08-03,0.0,8.1,0.0,0.109766266185,0.273139172714,0.0,0.0,0.0,7.70998378889e-13,219.687958665,,
2005-08-04,0.0,8.1,0.0,0.105947079089,0.273029948921,0.0,0.0,0.0,7.18440583267e-13,219.681638711,,
2005-08-05,0.0,6.8,0.0,0.0858485527578,0.272941445258,0.0,0.0,0.0,6.69453673361e-13,219.675325779,,
2005-08-06,0.0,7.6,0.0,0.0931457665105,0.272845418695,0.0,0.0,0.0,6.23795891914e-13,219.669019862,,
2005-08-07,0.0,7.5,0.0,0.088919334213,0.272753749278,0.0,0.0,0.0,5.81241787692e-13,219.662720951,,
2005-08-08,0.0,7.2,0.0,0.082612478343,0.272668581775,0.0,0.0,0.0,5.41581120081e-13,219.656429039,,
2005-08-09,0.0,4.7,0.0,0.0522597264203,0.272614705768,0.0,0.0,0.0,5.04617836972e-13,219.650144117,,
2005-08-10,0.7,5.0,0.0,0.0544730368341,0.272558547998,0.0,0.0,0.0,4.70169121022e-13,219.64386618,,
2005-08-11,0.0,5.6,0.0,0.0596994532891,0.27249700217,0.0,0.0,0.0,4.38064499756e-13,219.637595217,,
2005-08-12,0.0,6.4,0.0,0.0665867245325,0.272428356062,0.0,0.0,0.0,4.08145015259e-13,219.631331222,,
2005-08-13,0.0,7.6,0.0,0.0768979419698,0.272349079833,0.0,0.0,0.0,3.80262449464e-13,219.625074188,,
2005-08-14,0.0,7.7,0.0,0.0753663113206,0.272271382605,0.0,0.0,0.0,3.54278601362e-13,219.618824105,,
2005-08-15,0.0,7.7,0.0,0.0728735252503,0.27219625526,0.0,0.0,0.0,3.30064612638e-13,219.612580967,,
2005-08-16,0.0,6.1,0.0,0.0558214878478,0.272138707334,0.0,0.0,0.0,3.07500338527e-13,219.606344766,,
2005-08-17,0.0,6.4,0.0,0.0570321955725,0.272079911256,0.0,0.0,0.0,2.86473760861e-13,219.600115494,,
2005-08-18,0.0,7.2,0.0,0.0623973376818,0.272015584104,0.0,0.0,0.0,2.66880440485e-13,219.593893144,,
2005-08-19,0.0,4.2,0.0,0.0352727218167,0.271979220473,0.0,0.0,0.0,2.48623006429e-13,219.587677707,,
2005-08-20,0.0,5.9,0.0,0.0486558366297,0.271929059817,0.0,0.0,0.0,2.31610679358e-13,219.581469176,,
2005-08-21,0.0,7.7,0.0,0.0618906691208,0.271865255003,0.0,0.0,0.0,2.15758827035e-13,219.575267544,,
2005-08-22,0.0,7.1,0.0,0.0551804605121,0.271808367931,0.0,0.0,0.0,2.00988549633e-13,219.569072802,,
2005-08-23,0.0,7.0,0.0,0.0527440646405,0.271753992606,0.0,0.0,0.0,1.87226292911e-13,219.562884943,,
2005-08-24,0.0,7.2,0.0,0.0526197781848,0.271699745412,0.0,0.0,0.0,1.74403487392e-13,219.55670396,,
2005-08-25,0.0,6.9,0.0,0.0488676805995,0.27164936636,0.0,0.0,0.0,1.62456211799e-13,219.550529845,,
2005-08-26,0.0,6.5,0.0,0.0446703389164,0.271603314464,0.0,0.0,0.0,1.51324879122e-13,219.544362589,,
2005-08-27,0.0,7.3,0.0,0.0487674816194,0.27155303871,0.0,0.0,0.0,1.40953943808e-13,219.538202186,,
2005-08-28,0.0,6.2,0.0,0.0401201666738,0.271511677713,0.0,0.0,0.0,1.31291628652e-13,219.532048628,,
2005-08-29,0.0,6.1,0.0,0.0384218085485,0.271472067601,0.0,0.0,0.0,1.22289670074e-13,219.525901908,,
2005-08-30,0.0,6.9,0.0,0.0423219435425,0.271428436732,0.0,0.0,0.0,1.13903080547e-13,219.519762017,,
2005-08-31,0.0,6.5,0.0,0.0386868281542,0.271388553404,0.0,0.0,0.0,1.06089927024e-13,219.513628948,,
2005-09-01,0.0,6.0,0.0,0.0347138350963,0.271352765945,0.0,0.0,0.0,9.88111242952e-14,219.507502693,,
2005-09-02,0.0,5.6,0.0,0.0315645387164,0.271320225183,0.0,0.0,0.0,9.20302422733e-14,219.501383246,,
2005-09-03,0.0,5.6,0.0,0.03080525428,0.271288467189,0.0,0.0,0.0,8.5713326266e-14,219.495270598,,
2005-09-04,0.0,7.0,0.0,0.0375802930219,0.271249724619,0.0,0.0,0.0,7.98287293719e-14,219.489164742,,
2005-09-05,0.0,6.6,0.0,0.0343674270279,0.271214294282,0.0,0.0,0.0,7.43469561797e-14,219.48306567,,
