DATE	TIME	RF_mm	Ta_2m_dC	RHa_2m_%	Pa_kPa	u_2m_m/s	RS_MJ/m2/hour	RF_mm	Ta_2m_dC	RHa_2m_%	Pa_kPa	u_2m_m/s	RS_MJ/m2/hour
2005-10-23	18:00:00	0.0	18.7	66.0	100.9	0.5	0.0432	0.0	18.7	66.0	100.9	0.5	0.0432
2005-10-23	19:00:00	0.0	17.6	69.0	101.0	0.9	0.0000	0.0	17.6	69.0	101.0	0.9	0.0000
2005-10-23	20:00:00	0.0	16.4	72.0	101.0	1.2	0.0000	0.0	16.4	72.0	101.0	1.2	0.0000
2005-10-23	21:00:00	0.0	15.7	73.0	101.1	1.2	0.0000	0.0	15.7	73.0	101.1	1.2	0.0000
2005-10-23	22:00:00	0.0	15.4	74.0	101.1	1.3	0.0000	0.0	15.4	74.0	101.1	1.3	0.0000
2005-10-23	23:00:00	0.0	13.9	81.0	101.1	0.8	0.0000	0.0	13.9	81.0	101.1	0.8	0.0000
2005-10-24	00:00:00	0.0	13.3	86.0	101.1	0.7	0.0000	0.0	13.3	86.0	101.1	0.7	0.0000
2005-10-24	01:00:00	0.0	12.7	89.0	101.1	0.8	0.0000	0.0	12.7	89.0	101.1	0.8	0.0000
2005-10-24	02:00:00	0.0	12.2	93.0	101.1	0.6	0.0000	0.0	12.2	93.0	101.1	0.6	0.0000
2005-10-24	03:00:00	0.0	11.7	96.0	101.1	0.4	0.0000	0.0	11.7	96.0	101.1	0.4	0.0000
2005-10-24	04:00:00	0.0	11.3	98.0	101.0	1.2	0.0000	0.0	11.3	98.0	101.0	1.2	0.0000
2005-10-24	05:00:00	0.0	10.7	98.0	101.0	0.5	0.0000	0.0	10.7	98.0	101.0	0.5	0.0000
2005-10-24	06:00:00	0.1	10.4	98.0	101.0	0.7	0.0000	0.1	10.4	98.0	101.0	0.7	0.0000
2005-10-24	07:00:00	0.1	10.4	97.0	101.0	1.3	0.0072	0.1	10.4	97.0	101.0	1.3	0.0072
2005-10-24	08:00:00	0.0	11.3	94.0	101.1	0.8	0.2700	0.0	11.3	94.0	101.1	0.8	0.2700
2005-10-24	09:00:00	0.0	13.2	87.0	101.1	1.0	0.8496	0.0	13.2	87.0	101.1	1.0	0.8496
2005-10-24	10:00:00	0.0	15.9	78.0	101.1	1.2	1.4436	0.0	15.9	78.0	101.1	1.2	1.4436
2005-10-24	11:00:00	0.0	18.0	68.0	101.1	0.8	1.9044	0.0	18.0	68.0	101.1	0.8	1.9044
2005-10-24	12:00:00	0.0	20.1	54.0	101.0	1.3	2.1132	0.0	20.1	54.0	101.0	1.3	2.1132
2005-10-24	13:00:00	0.0	21.3	48.0	101.0	1.2	2.2932	0.0	21.3	48.0	101.0	1.2	2.2932
2005-10-24	14:00:00	0.0	22.1	44.0	100.9	1.1	2.0736	0.0	22.1	44.0	100.9	1.1	2.0736
2005-10-24	15:00:00	0.0	22.5	40.0	100.8	0.9	1.7604	0.0	22.5	40.0	100.8	0.9	1.7604
2005-10-24	16:00:00	0.0	22.6	39.0	100.8	0.8	0.9324	0.0	22.6	39.0	100.8	0.8	0.9324
2005-10-24	17:00:00	0.0	22.4	41.0	100.8	0.9	0.5868	0.0	22.4	41.0	100.8	0.9	0.5868
2005-10-24	18:00:00	0.0	20.7	47.0	100.9	0.7	0.0900	0.0	20.7	47.0	100.9	0.7	0.0900
2005-10-24	19:00:00	0.0	18.8	49.0	100.9	0.5	0.0000	0.0	18.8	49.0	100.9	0.5	0.0000
2005-10-24	20:00:00	0.0	17.4	54.0	101.0	0.1	0.0000	0.0	17.4	54.0	101.0	0.1	0.0000
2005-10-24	21:00:00	0.0	16.1	63.0	101.0	0.2	0.0000	0.0	16.1	63.0	101.0	0.2	0.0000
2005-10-24	22:00:00	0.0	14.2	72.0	101.0	0.1	0.0000	0.0	14.2	72.0	101.0	0.1	0.0000
2005-10-24	23:00:00	0.0	13.6	75.0	101.0	0.2	0.0000	0.0	13.6	75.0	101.0	0.2	0.0000
2005-10-25	00:00:00	0.0	12.9	79.0	101.0	0.5	0.0000	0.0	12.9	79.0	101.0	0.5	0.0000
2005-10-25	01:00:00	0.0	13.2	77.0	101.0	0.3	0.0000	0.0	13.2	77.0	101.0	0.3	0.0000
2005-10-25	02:00:00	0.0	12.2	82.0	100.9	0.2	0.0000	0.0	12.2	82.0	100.9	0.2	0.0000
2005-10-25	03:00:00	0.0	12.5	80.0	100.9	0.5	0.0000	0.0	12.5	80.0	100.9	0.5	0.0000
2005-10-25	04:00:00	0.0	10.2	88.0	100.9	0.3	0.0000	0.0	10.2	88.0	100.9	0.3	0.0000
2005-10-25	05:00:00	0.0	10.2	93.0	101.0	0.1	0.0000	0.0	10.2	93.0	101.0	0.1	0.0000
2005-10-25	06:00:00	0.0	9.9	94.0	101.0	0.2	0.0000	0.0	9.9	94.0	101.0	0.2	0.0000
2005-10-25	07:00:00	0.0	10.2	94.0	101.0	0.6	0.0108	0.0	10.2	94.0	101.0	0.6	0.0108
2005-10-25	08:00:00	0.0	11.5	89.0	101.0	1.0	0.3024	0.0	11.5	89.0	101.0	1.0	0.3024
2005-10-25	09:00:00	0.0	13.7	81.0	101.0	0.9	0.5472	0.0	13.7	81.0	101.0	0.9	0.5472
2005-10-25	10:00:00	0.0	16.9	70.0	101.1	0.4	1.3896	0.0	16.9	70.0	101.1	0.4	1.3896
2005-10-25	11:00:00	0.0	19.6	60.0	101.0	0.4	1.9476	0.0	19.6	60.0	101.0	0.4	1.9476
2005-10-25	12:00:00	0.0	22.0	49.0	101.0	0.7	2.1744	0.0	22.0	49.0	101.0	0.7	2.1744
2005-10-25	13:00:00	0.0	22.7	44.0	100.9	0.9	1.9656	0.0	22.7	44.0	100.9	0.9	1.9656
2005-10-25	14:00:00	0.0	22.5	45.0	100.8	1.3	1.5912	0.0	22.5	45.0	100.8	1.3	1.5912
2005-10-25	15:00:00	0.0	22.7	46.0	100.8	1.5	1.3212	0.0	22.7	46.0	100.8	1.5	1.3212
2005-10-25	16:00:00	0.0	22.7	45.0	100.7	1.9	0.9864	0.0	22.7	45.0	100.7	1.9	0.9864
2005-10-25	17:00:00	0.0	22.4	45.0	100.7	1.0	0.3780	0.0	22.4	45.0	100.7	1.0	0.3780
2005-10-25	18:00:00	0.0	21.2	48.0	100.7	1.0	0.0900	0.0	21.2	48.0	100.7	1.0	0.0900
2005-10-25	19:00:00	0.0	19.5	50.0	100.7	1.3	0.0000	0.0	19.5	50.0	100.7	1.3	0.0000
2005-10-25	20:00:00	0.0	18.2	52.0	100.7	0.9	0.0000	0.0	18.2	52.0	100.7	0.9	0.0000
2005-10-25	21:00:00	0.0	16.6	60.0	100.7	0.9	0.0000	0.0	16.6	60.0	100.7	0.9	0.0000
2005-10-25	22:00:00	0.0	16.7	60.0	100.7	1.0	0.0000	0.0	16.7	60.0	100.7	1.0	0.0000
2005-10-25	23:00:00	0.0	15.9	64.0	100.7	1.0	0.0000	0.0	15.9	64.0	100.7	1.0	0.0000
2005-10-26	00:00:00	0.0	15.1	70.0	100.6	0.8	0.0000	0.0	15.1	70.0	100.6	0.8	0.0000
2005-10-26	01:00:00	0.0	14.2	75.0	100.6	0.5	0.0000	0.0	14.2	75.0	100.6	0.5	0.0000
2005-10-26	02:00:00	0.0	12.3	83.0	100.5	0.6	0.0000	0.0	12.3	83.0	100.5	0.6	0.0000
2005-10-26	03:00:00	0.0	13.1	80.0	100.5	0.8	0.0000	0.0	13.1	80.0	100.5	0.8	0.0000
2005-10-26	04:00:00	0.0	12.6	82.0	100.5	1.1	0.0000	0.0	12.6	82.0	100.5	1.1	0.0000
2005-10-26	05:00:00	0.0	12.9	82.0	100.4	0.9	0.0000	0.0	12.9	82.0	100.4	0.9	0.0000
2005-10-26	06:00:00	0.0	12.4	85.0	100.4	0.8	0.0000	0.0	12.4	85.0	100.4	0.8	0.0000
2005-10-26	07:00:00	0.0	10.6	87.0	100.4	0.7	0.0072	0.0	10.6	87.0	100.4	0.7	0.0072
2005-10-26	08:00:00	0.0	12.0	83.0	100.3	0.5	0.2268	0.0	12.0	83.0	100.3	0.5	0.2268
2005-10-26	09:00:00	0.0	15.8	69.0	100.3	1.0	0.8064	0.0	15.8	69.0	100.3	1.0	0.8064
2005-10-26	10:00:00	0.0	18.4	58.0	100.3	3.0	1.5876	0.0	18.4	58.0	100.3	3.0	1.5876
2005-10-26	11:00:00	0.0	20.7	49.0	100.2	6.4	1.8540	0.0	20.7	49.0	100.2	6.4	1.8540
2005-10-26	12:00:00	0.0	21.9	50.0	100.2	6.8	2.1168	0.0	21.9	50.0	100.2	6.8	2.1168
2005-10-26	13:00:00	0.0	22.7	51.0	100.1	6.5	2.1456	0.0	22.7	51.0	100.1	6.5	2.1456
2005-10-26	14:00:00	0.0	23.6	49.0	100.1	6.3	1.9728	0.0	23.6	49.0	100.1	6.3	1.9728
2005-10-26	15:00:00	0.0	24.4	46.0	100.0	6.3	1.6308	0.0	24.4	46.0	100.0	6.3	1.6308
2005-10-26	16:00:00	0.0	24.1	46.0	100.0	6.5	1.0980	0.0	24.1	46.0	100.0	6.5	1.0980
2005-10-26	17:00:00	0.0	23.4	47.0	99.9	7.5	0.4716	0.0	23.4	47.0	99.9	7.5	0.4716
2005-10-26	18:00:00	0.0	22.0	54.0	99.9	5.5	0.0468	0.0	22.0	54.0	99.9	5.5	0.0468
2005-10-26	19:00:00	0.0	20.6	61.0	100.0	4.7	0.0000	0.0	20.6	61.0	100.0	4.7	0.0000
2005-10-26	20:00:00	0.0	19.7	65.0	100.0	6.3	0.0000	0.0	19.7	65.0	100.0	6.3	0.0000
2005-10-26	21:00:00	0.0	19.2	64.0	100.0	6.9	0.0000	0.0	19.2	64.0	100.0	6.9	0.0000
2005-10-26	22:00:00	0.0	18.5	68.0	100.0	6.0	0.0000	0.0	18.5	68.0	100.0	6.0	0.0000
2005-10-26	23:00:00	0.0	17.6	69.0	100.0	6.7	0.0000	0.0	17.6	69.0	100.0	6.7	0.0000
2005-10-27	00:00:00	0.0	16.7	73.0	100.0	6.4	0.0000	0.0	16.7	73.0	100.0	6.4	0.0000
2005-10-27	01:00:00	0.0	16.1	79.0	100.0	5.8	0.0000	0.0	16.1	79.0	100.0	5.8	0.0000
2005-10-27	02:00:00	0.0	16.2	82.0	100.0	5.2	0.0000	0.0	16.2	82.0	100.0	5.2	0.0000
2005-10-27	03:00:00	0.0	16.4	83.0	99.9	6.7	0.0000	0.0	16.4	83.0	99.9	6.7	0.0000
2005-10-27	04:00:00	0.0	16.7	84.0	99.9	6.9	0.0000	0.0	16.7	84.0	99.9	6.9	0.0000
2005-10-27	05:00:00	0.0	16.8	84.0	99.9	5.6	0.0000	0.0	16.8	84.0	99.9	5.6	0.0000
2005-10-27	06:00:00	0.0	16.9	88.0	99.9	6.8	0.0000	0.0	16.9	88.0	99.9	6.8	0.0000
2005-10-27	07:00:00	0.0	17.0	88.0	99.9	7.0	0.0072	0.0	17.0	88.0	99.9	7.0	0.0072
2005-10-27	08:00:00	0.0	17.4	88.0	99.9	7.8	0.0900	0.0	17.4	88.0	99.9	7.8	0.0900
2005-10-27	09:00:00	0.0	18.1	85.0	100.0	8.6	0.2268	0.0	18.1	85.0	100.0	8.6	0.2268
2005-10-27	10:00:00	0.0	18.5	83.0	100.0	8.8	0.3528	0.0	18.5	83.0	100.0	8.8	0.3528
2005-10-27	11:00:00	0.5	18.8	82.0	100.0	5.8	0.3852	0.5	18.8	82.0	100.0	5.8	0.3852
2005-10-27	12:00:00	2.5	17.8	89.0	100.1	4.2	0.4428	2.5	17.8	89.0	100.1	4.2	0.4428
2005-10-27	13:00:00	0.0	18.3	86.0	100.0	4.3	0.6444	0.0	18.3	86.0	100.0	4.3	0.6444
2005-10-27	14:00:00	0.0	20.2	75.0	99.9	6.2	0.4644	0.0	20.2	75.0	99.9	6.2	0.4644
2005-10-27	15:00:00	0.1	20.3	73.0	99.8	6.7	0.4896	0.1	20.3	73.0	99.8	6.7	0.4896
2005-10-27	16:00:00	0.1	20.0	72.0	99.8	8.0	0.3276	0.1	20.0	72.0	99.8	8.0	0.3276
2005-10-27	17:00:00	0.0	19.7	73.0	99.8	10.8	0.1296	0.0	19.7	73.0	99.8	10.8	0.1296
2005-10-27	18:00:00	0.0	18.8	80.0	99.9	8.4	0.0072	0.0	18.8	80.0	99.9	8.4	0.0072
2005-10-27	19:00:00	0.4	18.8	81.0	99.9	9.4	0.0000	0.4	18.8	81.0	99.9	9.4	0.0000
2005-10-27	20:00:00	3.9	18.0	89.0	100.0	4.4	0.0000	3.9	18.0	89.0	100.0	4.4	0.0000
2005-10-27	21:00:00	0.8	17.4	96.0	100.1	4.3	0.0000	0.8	17.4	96.0	100.1	4.3	0.0000
2005-10-27	22:00:00	0.9	17.1	94.0	100.2	5.2	0.0000	0.9	17.1	94.0	100.2	5.2	0.0000
2005-10-27	23:00:00	0.4	16.9	94.0	100.2	2.7	0.0000	0.4	16.9	94.0	100.2	2.7	0.0000
2005-10-28	00:00:00	0.6	16.7	96.0	100.3	5.2	0.0000	0.6	16.7	96.0	100.3	5.2	0.0000
2005-10-28	01:00:00	3.2	16.4	96.0	100.2	4.2	0.0000	3.2	16.4	96.0	100.2	4.2	0.0000
2005-10-28	02:00:00	1.8	16.6	99.0	100.1	4.6	0.0000	1.8	16.6	99.0	100.1	4.6	0.0000
2005-10-28	03:00:00	3.3	16.8	100.0	100.1	3.3	0.0000	3.3	16.8	100.0	100.1	3.3	0.0000
2005-10-28	04:00:00	0.4	16.7	100.0	100.0	4.3	0.0000	0.4	16.7	100.0	100.0	4.3	0.0000
2005-10-28	05:00:00	0.1	17.1	98.0	100.0	6.2	0.0000	0.1	17.1	98.0	100.0	6.2	0.0000
2005-10-28	06:00:00	0.8	17.2	95.0	99.9	7.6	0.0000	0.8	17.2	95.0	99.9	7.6	0.0000
2005-10-28	07:00:00	0.9	17.0	95.0	99.9	4.4	0.0000	0.9	17.0	95.0	99.9	4.4	0.0000
2005-10-28	08:00:00	3.3	16.9	95.0	100.0	4.9	0.0108	3.3	16.9	95.0	100.0	4.9	0.0108
2005-10-28	09:00:00	2.8	17.1	93.0	100.0	1.8	0.0288	2.8	17.1	93.0	100.0	1.8	0.0288
2005-10-28	10:00:00	11.2	16.9	99.0	100.1	1.7	0.1440	11.2	16.9	99.0	100.1	1.7	0.1440
2005-10-28	11:00:00	0.0	17.4	100.0	100.1	3.5	0.2340	0.0	17.4	100.0	100.1	3.5	0.2340
2005-10-28	12:00:00	0.1	18.2	100.0	100.1	2.2	1.2816	0.1	18.2	100.0	100.1	2.2	1.2816
2005-10-28	13:00:00	0.0	20.1	85.0	100.0	2.3	1.7352	0.0	20.1	85.0	100.0	2.3	1.7352
2005-10-28	14:00:00	0.0	21.0	74.0	100.0	2.1	1.5192	0.0	21.0	74.0	100.0	2.1	1.5192
2005-10-28	15:00:00	0.0	21.7	62.0	100.0	1.9	1.4904	0.0	21.7	62.0	100.0	1.9	1.4904
2005-10-28	16:00:00	0.0	21.9	57.0	100.0	2.1	1.0764	0.0	21.9	57.0	100.0	2.1	1.0764
2005-10-28	17:00:00	0.0	21.2	61.0	100.1	1.3	0.3744	0.0	21.2	61.0	100.1	1.3	0.3744
2005-10-28	18:00:00	0.0	19.5	70.0	100.2	1.1	0.0396	0.0	19.5	70.0	100.2	1.1	0.0396
2005-10-28	19:00:00	0.0	18.1	76.0	100.2	0.7	0.0000	0.0	18.1	76.0	100.2	0.7	0.0000
2005-10-28	20:00:00	0.0	16.7	83.0	100.3	0.2	0.0000	0.0	16.7	83.0	100.3	0.2	0.0000
2005-10-28	21:00:00	0.0	15.9	86.0	100.3	0.3	0.0000	0.0	15.9	86.0	100.3	0.3	0.0000
2005-10-28	22:00:00	0.0	15.5	89.0	100.4	0.7	0.0000	0.0	15.5	89.0	100.4	0.7	0.0000
2005-10-28	23:00:00	0.0	15.7	89.0	100.4	0.5	0.0000	0.0	15.7	89.0	100.4	0.5	0.0000
2005-10-29	00:00:00	0.0	15.6	90.0	100.4	1.4	0.0000	0.0	15.6	90.0	100.4	1.4	0.0000
2005-10-29	01:00:00	0.0	15.9	95.0	100.4	2.2	0.0000	0.0	15.9	95.0	100.4	2.2	0.0000
2005-10-29	02:00:00	0.0	15.6	100.0	100.4	2.5	0.0000	0.0	15.6	100.0	100.4	2.5	0.0000
2005-10-29	03:00:00	0.0	15.6	100.0	100.4	2.5	0.0000	0.0	15.6	100.0	100.4	2.5	0.0000
2005-10-29	04:00:00	0.0	15.7	100.0	100.4	3.1	0.0000	0.0	15.7	100.0	100.4	3.1	0.0000
2005-10-29	05:00:00	0.0	15.7	100.0	100.4	2.6	0.0000	0.0	15.7	100.0	100.4	2.6	0.0000
2005-10-29	06:00:00	0.0	16.1	100.0	100.4	3.2	0.0000	0.0	16.1	100.0	100.4	3.2	0.0000
2005-10-29	07:00:00	0.0	16.2	100.0	100.4	2.7	0.0036	0.0	16.2	100.0	100.4	2.7	0.0036
2005-10-29	08:00:00	0.0	16.2	99.0	100.4	4.1	0.0936	0.0	16.2	99.0	100.4	4.1	0.0936
2005-10-29	09:00:00	0.0	16.9	96.0	100.5	4.1	0.4428	0.0	16.9	96.0	100.5	4.1	0.4428
2005-10-29	10:00:00	0.0	17.7	91.0	100.5	4.0	0.9864	0.0	17.7	91.0	100.5	4.0	0.9864
2005-10-29	11:00:00	0.0	19.0	83.0	100.5	4.9	1.0836	0.0	19.0	83.0	100.5	4.9	1.0836
2005-10-29	12:00:00	0.0	19.6	78.0	100.5	5.3	1.6452	0.0	19.6	78.0	100.5	5.3	1.6452
2005-10-29	13:00:00	0.0	20.3	74.0	100.4	5.5	1.0800	0.0	20.3	74.0	100.4	5.5	1.0800
2005-10-29	14:00:00	0.0	21.1	68.0	100.3	5.7	1.3392	0.0	21.1	68.0	100.3	5.7	1.3392
2005-10-29	15:00:00	0.0	21.2	66.0	100.3	5.6	1.4400	0.0	21.2	66.0	100.3	5.6	1.4400
2005-10-29	16:00:00	0.0	20.8	67.0	100.2	5.5	0.8748	0.0	20.8	67.0	100.2	5.5	0.8748
2005-10-29	17:00:00	0.0	19.7	70.0	100.2	5.1	0.3024	0.0	19.7	70.0	100.2	5.1	0.3024
2005-10-29	18:00:00	0.0	18.9	76.0	100.2	3.8	0.0252	0.0	18.9	76.0	100.2	3.8	0.0252
2005-10-29	19:00:00	0.0	18.2	77.0	100.2	4.4	0.0000	0.0	18.2	77.0	100.2	4.4	0.0000
2005-10-29	20:00:00	0.0	17.7	85.0	100.3	3.5	0.0000	0.0	17.7	85.0	100.3	3.5	0.0000
2005-10-29	21:00:00	0.0	17.4	91.0	100.2	4.2	0.0000	0.0	17.4	91.0	100.2	4.2	0.0000
2005-10-29	22:00:00	0.0	17.5	92.0	100.2	4.7	0.0000	0.0	17.5	92.0	100.2	4.7	0.0000
2005-10-29	23:00:00	0.0	17.3	93.0	100.2	4.9	0.0000	0.0	17.3	93.0	100.2	4.9	0.0000
2005-10-30	00:00:00	0.0	17.2	94.0	100.2	4.8	0.0000	0.0	17.2	94.0	100.2	4.8	0.0000
2005-10-30	01:00:00	0.0	17.2	93.0	100.1	4.0	0.0000	0.0	17.2	93.0	100.1	4.0	0.0000
2005-10-30	02:00:00	0.0	17.2	92.0	100.1	4.6	0.0000	0.0	17.2	92.0	100.1	4.6	0.0000
2005-10-30	03:00:00	0.0	17.1	93.0	100.0	4.8	0.0000	0.0	17.1	93.0	100.0	4.8	0.0000
2005-10-30	04:00:00	0.0	17.4	93.0	100.0	5.8	0.0000	0.0	17.4	93.0	100.0	5.8	0.0000
2005-10-30	05:00:00	0.0	17.5	93.0	99.9	4.9	0.0000	0.0	17.5	93.0	99.9	4.9	0.0000
2005-10-30	06:00:00	0.0	17.6	93.0	99.9	5.0	0.0000	0.0	17.6	93.0	99.9	5.0	0.0000
2005-10-30	07:00:00	0.2	17.4	96.0	99.9	4.3	0.0000	0.2	17.4	96.0	99.9	4.3	0.0000
2005-10-30	08:00:00	0.1	18.0	96.0	100.0	5.7	0.1584	0.1	18.0	96.0	100.0	5.7	0.1584
2005-10-30	09:00:00	0.0	18.7	91.0	100.0	6.9	0.4716	0.0	18.7	91.0	100.0	6.9	0.4716
2005-10-30	10:00:00	0.1	18.6	92.0	99.9	6.0	0.3096	0.1	18.6	92.0	99.9	6.0	0.3096
2005-10-30	11:00:00	3.7	18.4	96.0	99.9	6.8	0.2700	3.7	18.4	96.0	99.9	6.8	0.2700
2005-10-30	12:00:00	1.8	18.6	98.0	99.9	6.8	0.2880	1.8	18.6	98.0	99.9	6.8	0.2880
2005-10-30	13:00:00	0.1	19.0	95.0	99.8	4.8	0.5472	0.1	19.0	95.0	99.8	4.8	0.5472
2005-10-30	14:00:00	0.0	19.2	92.0	99.8	4.9	0.4068	0.0	19.2	92.0	99.8	4.9	0.4068
2005-10-30	15:00:00	0.0	19.4	91.0	99.7	5.0	0.3924	0.0	19.4	91.0	99.7	5.0	0.3924
2005-10-30	16:00:00	9.8	18.0	97.0	99.7	5.8	0.1044	9.8	18.0	97.0	99.7	5.8	0.1044
2005-10-30	17:00:00	0.1	18.2	97.0	99.7	4.9	0.1836	0.1	18.2	97.0	99.7	4.9	0.1836
2005-10-30	18:00:00	0.9	18.1	94.0	99.7	2.2	0.0252	0.9	18.1	94.0	99.7	2.2	0.0252
2005-10-30	19:00:00	0.4	16.5	96.0	99.9	2.6	0.0000	0.4	16.5	96.0	99.9	2.6	0.0000
2005-10-30	20:00:00	0.0	16.1	96.0	100.0	1.2	0.0000	0.0	16.1	96.0	100.0	1.2	0.0000
2005-10-30	21:00:00	0.0	16.1	97.0	100.1	1.2	0.0000	0.0	16.1	97.0	100.1	1.2	0.0000
2005-10-30	22:00:00	0.0	16.2	98.0	100.2	1.5	0.0000	0.0	16.2	98.0	100.2	1.5	0.0000
2005-10-30	23:00:00	0.0	16.1	96.0	100.3	1.3	0.0000	0.0	16.1	96.0	100.3	1.3	0.0000
2005-10-31	00:00:00	0.0	15.6	94.0	100.3	1.6	0.0000	0.0	15.6	94.0	100.3	1.6	0.0000
2005-10-31	01:00:00	0.0	14.9	96.0	100.4	1.1	0.0000	0.0	14.9	96.0	100.4	1.1	0.0000
2005-10-31	02:00:00	0.0	14.1	97.0	100.5	0.4	0.0000	0.0	14.1	97.0	100.5	0.4	0.0000
2005-10-31	03:00:00	0.0	13.6	99.0	100.5	0.2	0.0000	0.0	13.6	99.0	100.5	0.2	0.0000
2005-10-31	04:00:00	0.0	13.2	100.0	100.5	0.0	0.0000	0.0	13.2	100.0	100.5	0.0	0.0000
2005-10-31	05:00:00	0.0	12.7	100.0	100.5	0.0	0.0000	0.0	12.7	100.0	100.5	0.0	0.0000
2005-10-31	06:00:00	0.0	11.9	100.0	100.6	0.0	0.0000	0.0	11.9	100.0	100.6	0.0	0.0000
2005-10-31	07:00:00	0.1	11.4	100.0	100.7	0.5	0.0000	0.1	11.4	100.0	100.7	0.5	0.0000
2005-10-31	08:00:00	0.0	11.6	100.0	100.7	0.7	0.1872	0.0	11.6	100.0	100.7	0.7	0.1872
2005-10-31	09:00:00	0.0	12.7	100.0	100.8	1.1	0.4788	0.0	12.7	100.0	100.8	1.1	0.4788
2005-10-31	10:00:00	0.3	13.6	100.0	100.9	0.4	0.7272	0.3	13.6	100.0	100.9	0.4	0.7272
2005-10-31	11:00:00	0.0	15.4	99.0	100.9	1.4	1.6164	0.0	15.4	99.0	100.9	1.4	1.6164
2005-10-31	12:00:00	0.0	17.8	74.0	100.8	1.3	1.9188	0.0	17.8	74.0	100.8	1.3	1.9188
2005-10-31	13:00:00	0.0	19.1	65.0	100.8	1.6	2.0412	0.0	19.1	65.0	100.8	1.6	2.0412
2005-10-31	14:00:00	0.0	19.7	58.0	100.7	1.4	1.8756	0.0	19.7	58.0	100.7	1.4	1.8756
2005-10-31	15:00:00	0.1	19.1	61.0	100.7	0.9	0.6660	0.1	19.1	61.0	100.7	0.9	0.6660
2005-10-31	16:00:00	0.0	19.2	62.0	100.7	1.3	0.5796	0.0	19.2	62.0	100.7	1.3	0.5796
2005-10-31	17:00:00	0.0	18.7	65.0	100.7	1.1	0.2304	0.0	18.7	65.0	100.7	1.1	0.2304
2005-10-31	18:00:00	0.0	17.5	72.0	100.8	1.0	0.3960	0.0	17.5	72.0	100.8	1.0	0.3960
2005-10-31	19:00:00	0.0	16.1	78.0	100.9	0.1	0.0000	0.0	16.1	78.0	100.9	0.1	0.0000
2005-10-31	20:00:00	0.0	15.2	83.0	101.0	0.0	0.0000	0.0	15.2	83.0	101.0	0.0	0.0000
2005-10-31	21:00:00	0.0	14.8	83.0	101.0	0.0	0.0000	0.0	14.8	83.0	101.0	0.0	0.0000
2005-10-31	22:00:00	0.0	14.0	87.0	101.0	0.3	0.0000	0.0	14.0	87.0	101.0	0.3	0.0000
2005-10-31	23:00:00	0.0	13.7	89.0	101.1	0.3	0.0000	0.0	13.7	89.0	101.1	0.3	0.0000
2005-11-01	00:00:00	0.0	13.6	89.0	101.1	0.5	0.0000	0.0	13.6	89.0	101.1	0.5	0.0000
2005-11-01	01:00:00	0.0	12.9	92.0	101.1	0.9	0.0000	0.0	12.9	92.0	101.1	0.9	0.0000
2005-11-01	02:00:00	0.0	12.6	93.0	101.1	1.3	0.0000	0.0	12.6	93.0	101.1	1.3	0.0000
2005-11-01	03:00:00	0.0	12.6	93.0	101.1	1.1	0.0000	0.0	12.6	93.0	101.1	1.1	0.0000
2005-11-01	04:00:00	0.0	12.1	94.0	101.1	0.6	0.0000	0.0	12.1	94.0	101.1	0.6	0.0000
2005-11-01	05:00:00	0.0	11.9	94.0	101.1	0.8	0.0000	0.0	11.9	94.0	101.1	0.8	0.0000
2005-11-01	06:00:00	0.0	11.7	96.0	101.1	0.7	0.0000	0.0	11.7	96.0	101.1	0.7	0.0000
2005-11-01	07:00:00	0.1	11.9	96.0	101.1	1.6	0.0036	0.1	11.9	96.0	101.1	1.6	0.0036
2005-11-01	08:00:00	0.0	12.2	95.0	101.2	1.5	0.1188	0.0	12.2	95.0	101.2	1.5	0.1188
2005-11-01	09:00:00	0.0	13.6	91.0	101.2	2.5	0.6264	0.0	13.6	91.0	101.2	2.5	0.6264
2005-11-01	10:00:00	0.0	15.9	85.0	101.2	2.9	0.8568	0.0	15.9	85.0	101.2	2.9	0.8568
2005-11-01	11:00:00	0.0	16.9	83.0	101.2	2.6	0.9684	0.0	16.9	83.0	101.2	2.6	0.9684
2005-11-01	12:00:00	0.0	18.1	78.0	101.2	2.9	1.3752	0.0	18.1	78.0	101.2	2.9	1.3752
2005-11-01	13:00:00	0.0	19.4	70.0	101.1	3.1	1.8720	0.0	19.4	70.0	101.1	3.1	1.8720
2005-11-01	14:00:00	0.0	19.7	66.0	101.1	2.4	1.3824	0.0	19.7	66.0	101.1	2.4	1.3824
2005-11-01	15:00:00	0.0	20.1	64.0	101.0	1.6	0.8424	0.0	20.1	64.0	101.0	1.6	0.8424
2005-11-01	16:00:00	0.0	19.7	64.0	101.0	1.8	0.5328	0.0	19.7	64.0	101.0	1.8	0.5328
2005-11-01	17:00:00	0.0	19.7	64.0	101.0	1.6	0.3780	0.0	19.7	64.0	101.0	1.6	0.3780
2005-11-01	18:00:00	0.0	18.6	68.0	101.0	0.8	0.0468	0.0	18.6	68.0	101.0	0.8	0.0468
2005-11-01	19:00:00	0.0	17.1	76.0	101.1	0.5	0.0000	0.0	17.1	76.0	101.1	0.5	0.0000
2005-11-01	20:00:00	0.0	15.7	83.0	101.1	0.8	0.0000	0.0	15.7	83.0	101.1	0.8	0.0000
2005-11-01	21:00:00	0.0	15.1	85.0	101.1	0.9	0.0000	0.0	15.1	85.0	101.1	0.9	0.0000
