Date	Time	RF_mm	AirT_6m	RH_6m	Pa_kPa	WS_6m	S_in
2008-12-20	3:00:00	0	-3.58	103.08	93.00	0.00	0.00
2008-12-20	4:00:00	0	-4.06	102.28	92.98	0.11	0.00
2008-12-20	5:00:00	0	-4.55	101.47	93.01	0.57	0.00
2008-12-20	6:00:00	0	-4.94	100.64	92.95	1.39	0.00
2008-12-20	7:00:00	0	-5.22	99.98	92.95	1.23	0.00
2008-12-20	8:00:00	0	-5.23	100.01	92.95	1.04	0.00
2008-12-20	9:00:00	0	-4.12	102.23	93.03	0.56	0.00
2008-12-20	10:00:00	0	-4.18	101.76	93.02	0.89	0.00
2008-12-20	11:00:00	0	-3.80	102.16	93.06	0.68	0.04
2008-12-20	12:00:00	0	-1.99	103.77	93.10	0.67	0.09
2008-12-20	13:00:00	0.2	1.62	105.67	93.12	0.65	0.16
2008-12-20	14:00:00	0	4.08	94.95	93.04	0.69	0.29
2008-12-20	15:00:00	0	6.28	84.04	93.01	0.96	0.46
2008-12-20	16:00:00	0	10.06	70.35	92.98	1.77	0.43
2008-12-20	17:00:00	0	12.35	57.80	92.87	1.88	0.35
2008-12-20	18:00:00	0	12.82	42.38	92.95	1.36	0.20
2008-12-20	19:00:00	0	10.36	50.35	92.95	0.96	0.02
2008-12-20	20:00:00	0	5.55	68.33	92.98	0.09	0.00
2008-12-20	21:00:00	0	0.36	86.58	93.03	0.10	0.00
2008-12-20	22:00:00	0	-2.18	94.69	93.05	0.05	0.00
2008-12-20	23:00:00	0	-3.24	98.57	93.04	0.05	0.00
2008-12-21	0:00:00	0	-4.04	99.56	93.05	0.04	0.00
2008-12-21	1:00:00	0	-4.67	100.29	93.07	0.08	0.00
2008-12-21	2:00:00	0	-5.50	99.85	93.10	0.04	0.00
2008-12-21	3:00:00	0	-5.85	99.44	93.06	0.07	0.00
2008-12-21	4:00:00	0	-6.33	98.71	93.05	0.00	0.00
2008-12-21	5:00:00	0	-6.69	97.95	93.04	0.04	0.00
2008-12-21	6:00:00	0	-7.14	96.86	92.97	0.01	0.00
2008-12-21	7:00:00	0	-7.62	96.36	92.95	0.09	0.00
2008-12-21	8:00:00	0	-7.52	97.29	92.95	0.03	0.00
2008-12-21	9:00:00	0	-7.77	96.42	93.00	0.26	0.00
2008-12-21	10:00:00	0	-8.16	96.18	93.01	0.17	0.00
2008-12-21	11:00:00	0	-7.22	97.64	93.07	0.07	0.04
2008-12-21	12:00:00	0	-3.52	100.12	93.05	0.24	0.21
2008-12-21	13:00:00	0	0.57	96.46	93.04	0.70	0.38
2008-12-21	14:00:00	0	3.69	84.26	92.99	1.23	0.45
2008-12-21	15:00:00	0	5.95	79.21	92.87	0.67	0.47
2008-12-21	16:00:00	0	7.76	73.26	92.83	1.07	0.44
2008-12-21	17:00:00	0	9.81	66.25	92.76	1.19	0.35
2008-12-21	18:00:00	0	9.16	67.34	92.83	1.79	0.20
2008-12-21	19:00:00	0	7.10	71.63	92.79	1.14	0.02
2008-12-21	20:00:00	0	3.09	80.31	92.84	0.24	0.00
2008-12-21	21:00:00	0	-0.97	92.91	92.85	0.02	0.00
2008-12-21	22:00:00	0	-2.90	97.81	92.85	0.02	0.00
2008-12-21	23:00:00	0	-3.91	99.25	92.84	0.11	0.00
2008-12-22	0:00:00	0	-4.65	99.47	92.82	0.00	0.00
2008-12-22	1:00:00	0	-5.59	99.44	92.82	0.00	0.00
2008-12-22	2:00:00	0	-6.03	99.20	92.81	0.00	0.00
2008-12-22	3:00:00	0	-6.48	98.18	92.77	0.00	0.00
2008-12-22	4:00:00	0	-6.89	97.27	92.75	0.00	0.00
2008-12-22	5:00:00	0	-6.93	97.87	92.70	0.00	0.00
2008-12-22	6:00:00	0	-6.90	97.79	92.67	0.01	0.00
2008-12-22	7:00:00	0	-7.24	97.36	92.70	0.18	0.00
2008-12-22	8:00:00	0	-7.46	96.96	92.72	0.15	0.00
2008-12-22	9:00:00	0	-7.50	97.06	92.71	0.18	0.00
2008-12-22	10:00:00	0	-8.14	95.65	92.67	0.13	0.00
2008-12-22	11:00:00	0	-7.52	96.85	92.75	0.22	0.11
2008-12-22	12:00:00	0	-3.62	100.92	92.72	0.16	0.24
2008-12-22	13:00:00	0	1.14	105.00	92.73	0.50	0.40
2008-12-22	14:00:00	0.2	6.31	81.18	92.61	0.71	0.46
2008-12-22	15:00:00	0	10.84	60.72	92.58	1.12	0.48
2008-12-22	16:00:00	0	13.91	43.95	92.47	0.58	0.44
2008-12-22	17:00:00	0	13.68	42.86	92.50	0.98	0.35
2008-12-22	18:00:00	0	12.98	44.49	92.49	2.08	0.21
2008-12-22	19:00:00	0	10.56	51.47	92.48	1.37	0.02
2008-12-22	20:00:00	0	4.38	71.46	92.48	0.24	0.00
2008-12-22	21:00:00	0	-0.30	86.64	92.49	0.12	0.00
2008-12-22	22:00:00	0	-2.69	92.66	92.48	0.11	0.00
2008-12-22	23:00:00	0	-4.08	96.68	92.46	0.07	0.00
2008-12-23	0:00:00	0	-4.86	97.94	92.43	0.00	0.00
2008-12-23	1:00:00	0	-5.55	97.15	92.40	0.00	0.00
2008-12-23	2:00:00	0	-5.89	97.02	92.41	0.05	0.00
2008-12-23	3:00:00	0	-6.35	97.38	92.36	0.19	0.00
2008-12-23	4:00:00	0	-6.72	97.41	92.34	0.14	0.00
2008-12-23	5:00:00	0	-6.93	96.91	92.35	0.17	0.00
2008-12-23	6:00:00	0	-7.31	96.78	92.38	0.08	0.00
2008-12-23	7:00:00	0	-7.71	96.51	92.35	0.12	0.00
2008-12-23	8:00:00	0	-8.03	95.73	92.37	0.09	0.00
2008-12-23	9:00:00	0	-8.31	95.89	92.35	0.02	0.00
2008-12-23	10:00:00	0	-7.94	96.86	92.43	0.06	0.00
2008-12-23	11:00:00	0	-7.48	96.95	92.46	0.19	0.11
2008-12-23	12:00:00	0	-4.51	100.33	92.44	0.07	0.25
2008-12-23	13:00:00	0	-0.76	103.47	92.46	0.35	0.40
2008-12-23	14:00:00	0	3.41	87.32	92.39	0.78	0.46
2008-12-23	15:00:00	0	6.76	71.34	92.30	1.07	0.48
2008-12-23	16:00:00	0	8.91	61.58	92.27	1.12	0.45
2008-12-23	17:00:00	0	10.03	59.27	92.27	2.04	0.36
2008-12-23	18:00:00	0	10.45	57.84	92.28	1.48	0.21
2008-12-23	19:00:00	0	8.66	58.42	92.31	0.88	0.02
2008-12-23	20:00:00	0	3.41	73.67	92.33	0.03	0.00
2008-12-23	21:00:00	0	-1.05	89.36	92.39	0.13	0.00
2008-12-23	22:00:00	0	-2.88	93.48	92.37	0.09	0.00
2008-12-23	23:00:00	0	-4.05	95.43	92.39	0.02	0.00
2008-12-24	0:00:00	0	-4.76	96.81	92.37	0.24	0.00
2008-12-24	1:00:00	0	-5.40	97.56	92.46	0.29	0.00
2008-12-24	2:00:00	0	-6.18	97.60	92.48	0.13	0.00
2008-12-24	3:00:00	0	-6.62	97.78	92.41	0.08	0.00
2008-12-24	4:00:00	0	-7.17	97.53	92.40	0.23	0.00
2008-12-24	5:00:00	0	-7.55	96.88	92.39	0.14	0.00
2008-12-24	6:00:00	0	-8.07	96.57	92.38	0.06	0.00
2008-12-24	7:00:00	0	-8.24	95.59	92.35	0.18	0.00
2008-12-24	8:00:00	0	-8.21	95.37	92.30	0.24	0.00
2008-12-24	9:00:00	0	-8.42	94.93	92.35	0.18	0.00
2008-12-24	10:00:00	0	-8.87	94.18	92.33	0.05	0.00
2008-12-24	11:00:00	0	-7.94	96.04	92.35	0.16	0.05
2008-12-24	12:00:00	0	-4.45	101.13	92.38	0.14	0.20
2008-12-24	13:00:00	0	-0.78	105.00	92.34	0.36	0.39
2008-12-24	14:00:00	0	3.12	92.25	92.30	0.81	0.45
2008-12-24	15:00:00	0	6.32	69.43	92.22	0.79	0.47
2008-12-24	16:00:00	0	8.64	59.12	92.16	1.39	0.44
2008-12-24	17:00:00	0	10.22	49.27	92.09	0.88	0.35
2008-12-24	18:00:00	0	10.21	49.74	92.06	0.88	0.20
2008-12-24	19:00:00	0	8.73	55.31	92.05	0.79	0.02
2008-12-24	20:00:00	0	3.63	72.73	92.06	0.11	0.00
2008-12-24	21:00:00	0	-0.89	87.12	92.08	0.08	0.00
2008-12-24	22:00:00	0	-2.66	88.91	92.08	0.13	0.00
2008-12-24	23:00:00	0	-3.86	92.54	92.06	0.04	0.00
2008-12-25	0:00:00	0	-4.47	94.88	92.07	0.14	0.00
2008-12-25	1:00:00	0	-5.46	96.31	92.05	0.07	0.00
2008-12-25	2:00:00	0	-5.84	97.23	92.05	0.15	0.00
2008-12-25	3:00:00	0	-5.99	97.45	92.00	0.09	0.00
2008-12-25	4:00:00	0	-6.74	97.16	91.97	0.14	0.00
2008-12-25	5:00:00	0	-6.85	97.08	91.93	0.16	0.00
2008-12-25	6:00:00	0	-7.52	96.51	91.92	0.22	0.00
2008-12-25	7:00:00	0	-7.63	96.73	91.86	0.19	0.00
2008-12-25	8:00:00	0	-8.31	95.59	91.90	0.11	0.00
2008-12-25	9:00:00	0	-8.88	95.39	91.89	0.15	0.00
2008-12-25	10:00:00	0	-8.84	95.16	91.90	0.11	0.00
2008-12-25	11:00:00	0	-7.76	95.67	91.92	0.13	0.05
2008-12-25	12:00:00	0	-2.27	97.88	91.90	0.11	0.21
2008-12-25	13:00:00	0	1.54	89.04	91.93	0.58	0.39
2008-12-25	14:00:00	0.2	3.84	78.44	91.80	0.63	0.45
2008-12-25	15:00:00	0	3.75	75.24	91.77	0.75	0.48
2008-12-25	16:00:00	0	4.08	72.74	91.66	1.19	0.45
2008-12-25	17:00:00	0	4.32	71.85	91.62	1.18	0.35
2008-12-25	18:00:00	0	4.27	71.81	91.64	1.33	0.21
2008-12-25	19:00:00	0	3.17	75.56	91.61	0.42	0.02
2008-12-25	20:00:00	0	1.26	81.33	91.58	0.17	0.00
2008-12-25	21:00:00	0	-1.80	90.81	91.58	0.37	0.00
2008-12-25	22:00:00	0	-2.95	95.15	91.59	0.31	0.00
2008-12-25	23:00:00	0	0.06	93.75	91.55	0.24	0.00
2008-12-26	0:00:00	0	0.93	86.80	91.58	0.27	0.00
2008-12-26	1:00:00	0	0.34	87.20	91.49	0.17	0.00
2008-12-26	2:00:00	0	-0.66	90.28	91.52	0.45	0.00
2008-12-26	3:00:00	0	-1.63	90.83	91.44	0.27	0.00
2008-12-26	4:00:00	0	-1.83	91.96	91.34	0.44	0.00
2008-12-26	5:00:00	0	-1.95	92.29	91.36	0.30	0.00
2008-12-26	6:00:00	0	-2.67	94.41	91.28	0.29	0.00
2008-12-26	7:00:00	0	-3.07	93.94	91.32	0.32	0.00
2008-12-26	8:00:00	0	-3.95	95.93	91.34	0.09	0.00
2008-12-26	9:00:00	0	-4.45	97.60	91.36	0.11	0.00
2008-12-26	10:00:00	0	-2.60	96.62	91.31	0.20	0.00
2008-12-26	11:00:00	0	0.19	85.96	91.32	0.23	0.11
2008-12-26	12:00:00	0	1.47	85.48	91.33	0.22	0.27
2008-12-26	13:00:00	0	1.82	87.35	91.32	1.45	0.37
2008-12-26	14:00:00	0	3.67	81.15	91.19	3.61	0.47
2008-12-26	15:00:00	0	5.00	75.66	91.12	3.08	0.48
2008-12-26	16:00:00	0	5.48	74.22	91.02	2.52	0.44
2008-12-26	17:00:00	0	6.38	71.28	90.95	1.58	0.34
2008-12-26	18:00:00	0	6.73	66.86	90.89	2.42	0.20
2008-12-26	19:00:00	0	6.29	69.12	90.86	2.16	0.03
2008-12-26	20:00:00	0	5.78	70.78	90.91	0.40	0.00
2008-12-26	21:00:00	0	5.37	69.53	90.90	0.17	0.00
2008-12-26	22:00:00	0	5.22	71.80	90.86	0.40	0.00
2008-12-26	23:00:00	0	4.91	74.35	90.93	2.57	0.00
2008-12-27	0:00:00	0	5.05	74.42	90.92	2.53	0.00
2008-12-27	1:00:00	0	5.35	74.88	90.91	2.21	0.00
2008-12-27	2:00:00	0	4.46	79.60	90.86	2.26	0.00
2008-12-27	3:00:00	0	4.20	79.68	90.79	2.27	0.00
2008-12-27	4:00:00	0	4.29	79.78	90.75	2.05	0.00
2008-12-27	5:00:00	0	3.88	82.16	90.78	1.36	0.00
2008-12-27	6:00:00	0	3.99	82.40	90.72	1.77	0.00
2008-12-27	7:00:00	0	3.73	84.20	90.61	1.61	0.00
2008-12-27	8:00:00	0	2.80	88.05	90.64	0.45	0.00
2008-12-27	9:00:00	0	2.50	89.03	90.62	0.59	0.00
2008-12-27	10:00:00	0	2.28	90.47	90.53	2.08	0.00
2008-12-27	11:00:00	0	2.27	92.49	90.50	3.65	0.03
2008-12-27	12:00:00	0	2.97	91.24	90.55	4.28	0.06
2008-12-27	13:00:00	0	4.18	86.26	90.51	4.19	0.13
2008-12-27	14:00:00	0	5.65	81.94	90.44	3.99	0.15
2008-12-27	15:00:00	0	6.83	78.46	90.48	3.30	0.06
2008-12-27	16:00:00	0	7.57	79.13	90.43	3.44	0.09
2008-12-27	17:00:00	0	8.11	76.97	90.38	3.30	0.07
2008-12-27	18:00:00	0	8.45	75.48	90.44	3.59	0.04
2008-12-27	19:00:00	0	8.22	76.84	90.44	3.43	0.01
2008-12-27	20:00:00	0	6.92	82.98	90.53	3.36	0.00
2008-12-27	21:00:00	0	4.71	91.66	90.59	2.45	0.00
2008-12-27	22:00:00	0	2.53	97.88	90.65	2.80	0.00
2008-12-27	23:00:00	0	2.46	101.25	90.67	2.53	0.00
2008-12-28	0:00:00	0	2.68	100.86	90.68	3.05	0.00
2008-12-28	1:00:00	0	2.43	101.22	90.71	2.62	0.00
2008-12-28	2:00:00	0	2.55	101.48	90.78	1.44	0.00
2008-12-28	3:00:00	0	2.59	101.29	90.74	2.26	0.00
2008-12-28	4:00:00	0	2.80	101.71	90.72	1.64	0.00
2008-12-28	5:00:00	0	2.84	102.15	90.76	0.79	0.00
2008-12-28	6:00:00	0	2.88	102.81	90.77	1.30	0.00
2008-12-28	7:00:00	0	3.03	103.52	90.77	0.97	0.00
2008-12-28	8:00:00	0	2.97	103.86	90.73	0.31	0.00
2008-12-28	9:00:00	0	2.97	104.18	90.73	0.49	0.00
2008-12-28	10:00:00	0	2.82	104.47	90.80	0.40	0.00
2008-12-28	11:00:00	0	3.36	104.92	90.84	0.65	0.03
2008-12-28	12:00:00	0	5.33	97.36	90.89	1.19	0.08
2008-12-28	13:00:00	0	7.26	87.61	91.00	1.51	0.14
2008-12-28	14:00:00	0	8.38	84.41	90.96	1.54	0.19
2008-12-28	15:00:00	0	9.66	83.31	90.96	1.24	0.16
2008-12-28	16:00:00	0	9.82	85.08	90.97	1.08	0.15
2008-12-28	17:00:00	0	9.93	85.31	90.98	1.22	0.14
2008-12-28	18:00:00	0	10.04	85.32	91.04	1.06	0.08
2008-12-28	19:00:00	0	10.02	85.57	91.09	0.58	0.02
2008-12-28	20:00:00	0	9.31	88.48	91.15	0.23	0.00
2008-12-28	21:00:00	0	8.63	91.97	91.18	0.13	0.00
2008-12-28	22:00:00	0	8.69	91.57	91.23	0.13	0.00
2008-12-28	23:00:00	0	8.06	99.40	91.25	0.27	0.00
2008-12-29	0:00:00	0	7.67	102.60	91.34	0.13	0.00
2008-12-29	1:00:00	0	7.20	103.06	91.40	0.01	0.00
2008-12-29	2:00:00	0	6.83	105.72	91.43	0.06	0.00
2008-12-29	3:00:00	0.2	7.64	106.14	91.40	0.23	0.00
2008-12-29	4:00:00	0	7.25	106.19	91.42	0.18	0.00
2008-12-29	5:00:00	0	6.34	107.04	91.47	0.04	0.00
2008-12-29	6:00:00	0	5.95	108.20	91.50	0.13	0.00
2008-12-29	7:00:00	0	6.43	109.01	91.55	0.26	0.00
2008-12-29	8:00:00	0	5.41	108.77	91.56	0.07	0.00
2008-12-29	9:00:00	0	2.62	107.03	91.65	0.06	0.00
2008-12-29	10:00:00	0	2.49	107.36	91.66	0.26	0.00
2008-12-29	11:00:00	0	2.55	107.57	91.68	0.25	0.07
2008-12-29	12:00:00	0	3.71	108.03	91.72	0.43	0.19
2008-12-29	13:00:00	0	5.11	108.61	91.79	0.64	0.20
2008-12-29	14:00:00	0	5.95	109.73	91.75	0.38	0.23
2008-12-29	15:00:00	0	7.92	108.98	91.67	0.69	0.17
2008-12-29	16:00:00	0	10.64	91.88	91.66	1.58	0.14
2008-12-29	17:00:00	0	11.83	80.47	91.61	1.62	0.11
2008-12-29	18:00:00	0	12.38	78.19	91.67	0.79	0.04
2008-12-29	19:00:00	0	11.61	82.07	91.72	0.20	0.03
2008-12-29	20:00:00	0	8.61	93.02	91.78	0.65	0.00
2008-12-29	21:00:00	0	6.79	99.63	91.83	0.21	0.00
2008-12-29	22:00:00	0	5.96	103.85	91.85	1.16	0.00
2008-12-29	23:00:00	0.6	5.69	105.41	91.81	1.29	0.00
2008-12-30	0:00:00	0	4.79	105.53	91.86	0.77	0.00
2008-12-30	1:00:00	0	3.14	106.62	91.85	0.38	0.00
2008-12-30	2:00:00	0.2	2.13	107.36	91.89	0.44	0.00
2008-12-30	3:00:00	0	1.60	107.71	91.87	1.01	0.00
2008-12-30	4:00:00	0	2.31	108.40	91.84	0.44	0.00
2008-12-30	5:00:00	0	2.65	108.64	91.84	0.20	0.00
2008-12-30	6:00:00	0	2.32	108.64	91.92	0.29	0.00
2008-12-30	7:00:00	0	1.35	108.34	91.86	0.45	0.00
2008-12-30	8:00:00	0	1.35	108.34	91.88	0.12	0.00
2008-12-30	9:00:00	0	2.86	108.83	91.95	0.19	0.00
2008-12-30	10:00:00	0	3.40	109.05	91.99	0.03	0.00
2008-12-30	11:00:00	0.2	3.69	109.20	92.05	0.25	0.04
2008-12-30	12:00:00	0	4.40	109.42	92.06	0.24	0.10
2008-12-30	13:00:00	0	5.35	109.81	92.08	1.11	0.18
2008-12-30	14:00:00	0	6.72	106.16	92.03	1.32	0.29
2008-12-30	15:00:00	0	7.71	96.48	91.91	1.81	0.43
2008-12-30	16:00:00	0	7.89	100.76	91.82	2.24	0.39
2008-12-30	17:00:00	0	8.67	101.17	91.79	2.51	0.24
2008-12-30	18:00:00	0	9.32	97.32	91.80	1.71	0.18
2008-12-30	19:00:00	0	9.26	98.19	91.83	0.45	0.03
2008-12-30	20:00:00	0	8.49	102.84	91.84	0.27	0.00
2008-12-30	21:00:00	0	7.86	105.97	91.81	0.11	0.00
2008-12-30	22:00:00	0	7.14	105.91	91.80	0.21	0.00
2008-12-30	23:00:00	0	6.47	107.29	91.77	0.48	0.00
2008-12-31	0:00:00	0	6.31	108.38	91.80	0.23	0.00
2008-12-31	1:00:00	0	5.43	108.48	91.82	0.28	0.00
2008-12-31	2:00:00	0	4.37	108.80	91.76	0.19	0.00
2008-12-31	3:00:00	0	4.63	109.35	91.73	0.16	0.00
2008-12-31	4:00:00	0	5.06	109.61	91.65	0.24	0.00
2008-12-31	5:00:00	0	4.35	109.46	91.64	0.36	0.00
2008-12-31	6:00:00	0	4.36	109.46	91.65	0.14	0.00
2008-12-31	7:00:00	0	4.51	109.51	91.62	0.19	0.00
2008-12-31	8:00:00	0	4.53	109.51	91.58	0.14	0.00
2008-12-31	9:00:00	0	4.86	109.57	91.62	0.18	0.00
2008-12-31	10:00:00	0	5.14	109.61	91.65	0.04	0.00
2008-12-31	11:00:00	0	5.49	109.72	91.68	0.01	0.01
2008-12-31	12:00:00	0	6.59	109.97	91.69	0.05	0.04
2008-12-31	13:00:00	0.2	7.87	109.92	91.76	0.06	0.09
2008-12-31	14:00:00	0	9.86	106.24	91.71	0.47	0.13
2008-12-31	15:00:00	0.4	10.56	92.89	91.64	0.98	0.10
2008-12-31	16:00:00	0.8	11.36	84.64	91.59	0.47	0.08
2008-12-31	17:00:00	0.2	11.98	77.35	91.55	1.88	0.22
2008-12-31	18:00:00	0	12.35	73.92	91.54	1.23	0.09
2008-12-31	19:00:00	0	10.94	81.67	91.61	0.29	0.02
2008-12-31	20:00:00	0	9.23	90.99	91.64	0.19	0.00
2008-12-31	21:00:00	0	8.78	94.41	91.67	0.14	0.00
2008-12-31	22:00:00	0.2	8.06	98.59	91.72	0.11	0.00
2008-12-31	23:00:00	0	7.32	101.91	91.75	0.16	0.00
2009-01-01	0:00:00	0	6.94	104.34	91.75	0.30	0.00
2009-01-01	1:00:00	0	6.46	105.39	91.79	0.19	0.00
2009-01-01	2:00:00	0	5.46	106.51	91.76	0.57	0.00
2009-01-01	3:00:00	0	4.80	106.97	91.75	0.09	0.00
2009-01-01	4:00:00	0	2.97	106.93	91.69	0.43	0.00
2009-01-01	5:00:00	0	1.71	106.72	91.74	0.03	0.00
2009-01-01	6:00:00	0	1.34	106.99	91.78	0.06	0.00
2009-01-01	7:00:00	0	1.72	107.58	91.72	0.13	0.00
2009-01-01	8:00:00	0	2.79	108.23	91.77	0.03	0.00
2009-01-01	9:00:00	0.6	3.41	108.65	91.82	0.00	0.00
2009-01-01	10:00:00	1.4	3.74	108.88	91.80	0.03	0.00
2009-01-01	11:00:00	0.2	4.24	109.03	91.86	0.02	0.04
2009-01-01	12:00:00	0	5.44	109.71	91.87	0.06	0.09
2009-01-01	13:00:00	0	7.81	105.05	91.91	0.34	0.26
2009-01-01	14:00:00	0	9.52	92.08	91.82	1.08	0.24
2009-01-01	15:00:00	0	10.65	86.96	91.79	1.37	0.21
2009-01-01	16:00:00	0	11.51	81.62	91.78	2.00	0.19
2009-01-01	17:00:00	0	11.64	80.91	91.73	1.70	0.26
2009-01-01	18:00:00	0	11.36	82.80	91.77	0.99	0.18
2009-01-01	19:00:00	0	10.51	91.36	91.75	0.35	0.02
2009-01-01	20:00:00	0	9.43	102.11	91.76	0.10	0.00
2009-01-01	21:00:00	0	8.66	107.04	91.80	0.39	0.00
2009-01-01	22:00:00	0	8.54	108.83	91.76	0.11	0.00
2009-01-01	23:00:00	0	8.62	109.16	91.82	0.10	0.00
2009-01-02	0:00:00	0	8.51	108.65	91.78	0.21	0.00
2009-01-02	1:00:00	0	8.41	108.94	91.80	0.15	0.00
2009-01-02	2:00:00	0	8.31	109.20	91.79	0.06	0.00
2009-01-02	3:00:00	0	8.22	109.79	91.76	0.00	0.00
2009-01-02	4:00:00	0	7.92	109.99	91.75	0.01	0.00
2009-01-02	5:00:00	0	7.85	110.22	91.74	0.03	0.00
2009-01-02	6:00:00	0	7.47	110.03	91.69	0.04	0.00
2009-01-02	7:00:00	0	7.44	110.05	91.68	0.09	0.00
2009-01-02	8:00:00	0	7.37	110.09	91.65	0.03	0.00
2009-01-02	9:00:00	0	7.81	110.20	91.69	0.01	0.00
2009-01-02	10:00:00	0	7.57	110.19	91.70	0.15	0.00
2009-01-02	11:00:00	0	7.31	110.21	91.71	0.12	0.04
2009-01-02	12:00:00	0	7.60	110.36	91.76	0.44	0.13
2009-01-02	13:00:00	0	7.35	110.27	91.75	0.56	0.21
2009-01-02	14:00:00	0	7.34	109.79	91.64	0.85	0.25
2009-01-02	15:00:00	0	7.91	108.36	91.62	0.72	0.27
2009-01-02	16:00:00	0	8.13	103.53	91.55	0.66	0.16
2009-01-02	17:00:00	0	8.41	97.24	91.50	0.86	0.16
2009-01-02	18:00:00	0	8.43	96.26	91.50	0.70	0.05
2009-01-02	19:00:00	0.2	8.03	97.18	91.50	0.17	0.02
2009-01-02	20:00:00	0	7.53	100.74	91.44	0.65	0.00
2009-01-02	21:00:00	0.8	7.42	102.65	91.49	0.41	0.00
2009-01-02	22:00:00	0.2	7.47	103.21	91.51	0.22	0.00
2009-01-02	23:00:00	0.2	7.43	104.29	91.45	1.15	0.00
2009-01-03	0:00:00	0	7.16	106.38	91.41	0.89	0.00
2009-01-03	1:00:00	0	7.24	106.96	91.37	1.08	0.00
2009-01-03	2:00:00	0.8	7.27	108.03	91.37	0.20	0.00
2009-01-03	3:00:00	0.2	7.08	107.96	91.33	0.24	0.00
2009-01-03	4:00:00	0	5.72	104.19	91.27	0.00	0.00
2009-01-03	5:00:00	0	3.83	103.04	91.26	0.07	0.00
2009-01-03	6:00:00	0	3.49	104.09	91.21	0.06	0.00
2009-01-03	7:00:00	0	3.01	104.21	91.16	0.02	0.00
2009-01-03	8:00:00	1	2.89	103.05	91.16	0.16	0.00
2009-01-03	9:00:00	1.4	2.41	100.15	91.15	0.27	0.00
2009-01-03	10:00:00	0	1.40	101.34	91.18	0.34	0.00
2009-01-03	11:00:00	0	0.89	102.17	91.20	0.37	0.01
2009-01-03	12:00:00	0	1.04	101.85	91.25	0.55	0.03
2009-01-03	13:00:00	0.2	1.23	100.79	91.29	1.41	0.07
2009-01-03	14:00:00	0.2	1.79	97.41	91.21	1.59	0.14
2009-01-03	15:00:00	0	3.31	88.28	91.16	1.66	0.18
2009-01-03	16:00:00	0.2	5.01	77.02	91.15	2.16	0.16
2009-01-03	17:00:00	0	6.45	65.53	91.13	2.19	0.17
2009-01-03	18:00:00	0	6.83	61.48	91.14	2.45	0.13
2009-01-03	19:00:00	0	6.10	64.97	91.18	1.80	0.02
2009-01-03	20:00:00	0	3.53	77.65	91.22	0.37	0.00
2009-01-03	21:00:00	0	0.42	90.48	91.28	0.01	0.00
2009-01-03	22:00:00	0	-1.04	95.71	91.32	0.36	0.00
2009-01-03	23:00:00	0	-2.57	99.78	91.34	0.34	0.00
2009-01-04	0:00:00	0	-3.69	101.49	91.36	0.04	0.00
2009-01-04	1:00:00	0	-4.70	101.13	91.40	0.82	0.00
2009-01-04	2:00:00	0.2	-5.47	100.49	91.41	0.92	0.00
2009-01-04	3:00:00	0	-5.72	100.25	91.39	1.44	0.00
2009-01-04	4:00:00	0	-5.72	100.08	91.44	2.37	0.00
2009-01-04	5:00:00	0	-5.33	100.96	91.43	1.27	0.00
2009-01-04	6:00:00	0	-5.94	99.82	91.50	0.64	0.00
2009-01-04	7:00:00	0	-6.85	98.41	91.47	0.50	0.00
2009-01-04	8:00:00	0	-6.88	98.59	91.52	1.40	0.00
2009-01-04	9:00:00	0	-5.64	100.33	91.56	1.71	0.00
2009-01-04	10:00:00	0	-5.36	100.54	91.62	1.70	0.00
2009-01-04	11:00:00	0	-5.14	100.91	91.65	1.72	0.03
2009-01-04	12:00:00	0	-3.63	102.93	91.72	1.50	0.08
2009-01-04	13:00:00	0	-2.30	104.81	91.78	1.55	0.16
2009-01-04	14:00:00	0	-1.34	106.18	91.75	1.86	0.36
2009-01-04	15:00:00	0	0.26	107.81	91.65	1.39	0.49
2009-01-04	16:00:00	0	1.46	108.22	91.59	1.29	0.46
2009-01-04	17:00:00	0	2.65	107.54	91.61	1.35	0.38
2009-01-04	18:00:00	0	3.98	89.33	91.63	1.70	0.23
2009-01-04	19:00:00	0	2.99	89.63	91.62	1.62	0.05
2009-01-04	20:00:00	0	1.44	94.53	91.63	0.62	0.00
2009-01-04	21:00:00	0	1.00	97.15	91.64	0.55	0.00
2009-01-04	22:00:00	0	0.95	98.74	91.67	0.61	0.00
2009-01-04	23:00:00	0	1.03	98.39	91.67	0.14	0.00
2009-01-05	0:00:00	0	0.70	101.05	91.66	0.53	0.00
2009-01-05	1:00:00	0	0.53	99.52	91.62	0.09	0.00
2009-01-05	2:00:00	0	0.25	99.72	91.64	0.05	0.00
2009-01-05	3:00:00	0	-0.12	95.98	91.58	0.02	0.00
2009-01-05	4:00:00	0	-0.26	91.31	91.59	0.04	0.00
2009-01-05	5:00:00	0	-1.15	93.46	91.56	0.42	0.00
2009-01-05	6:00:00	0	-0.71	94.39	91.54	0.25	0.00
2009-01-05	7:00:00	0	-0.84	95.03	91.54	0.00	0.00
2009-01-05	8:00:00	0	-0.96	95.76	91.52	0.00	0.00
2009-01-05	9:00:00	0	-1.56	98.06	91.48	0.36	0.00
2009-01-05	10:00:00	0	-3.14	100.40	91.53	0.35	0.00
2009-01-05	11:00:00	0	-3.39	102.03	91.51	0.32	0.04
